SITENAME,DATE,SALINITY ,TN,TP
TS/Ph1a,2004-10-17,0.0,17.193,0.11
TS/Ph1a,2004-10-21,0.0,21.135,0.15
TS/Ph1a,2004-10-24,0.0,20.483,0.17
TS/Ph1a,2004-10-27,0.0,18.785,0.06
TS/Ph1a,2004-10-30,0.0,19.275,0.15
TS/Ph1a,2004-11-02,0.0,25.351,-9999.00
TS/Ph1a,2004-11-05,0.0,47.723,-9999.00
TS/Ph1a,2004-11-08,0.0,47.694,0.18
TS/Ph1a,2004-11-11,0.0,24.936,0.11
TS/Ph1a,2004-11-14,0.0,23.280,0.16
TS/Ph1a,2004-11-17,0.0,22.459,0.07
TS/Ph1a,2004-11-18,0.0,21.689,0.22
TS/Ph1a,2004-11-21,0.0,18.668,0.07
TS/Ph1a,2004-11-24,0.0,19.055,0.07
TS/Ph1a,2004-11-27,0.0,21.080,0.05
TS/Ph1a,2004-11-30,0.0,20.008,0.07
TS/Ph1a,2004-12-03,0.0,18.358,0.09
TS/Ph1a,2004-12-06,0.0,26.563,0.04
TS/Ph1a,2004-12-09,0.0,30.279,0.04
TS/Ph1a,2004-12-12,0.0,43.680,0.09
TS/Ph1a,2004-12-15,0.0,30.566,0.05
TS/Ph1a,2004-12-18,0.0,32.439,0.04
TS/Ph1a,2004-12-21,0.0,49.150,0.06
TS/Ph1a,2005-06-11,0.0,24.380,0.38
TS/Ph1a,2005-06-14,0.0,15.582,0.10
TS/Ph1a,2005-06-17,0.0,16.368,0.08
TS/Ph1a,2005-06-20,0.0,13.519,0.06
TS/Ph1a,2005-06-23,0.0,12.003,0.06
TS/Ph1a,2005-06-26,0.0,12.657,0.05
TS/Ph1a,2005-06-29,0.0,13.840,0.05
TS/Ph1a,2005-07-02,0.0,16.080,0.11
TS/Ph1a,2005-07-05,0.0,15.603,0.09
TS/Ph1a,2005-07-08,0.0,13.953,0.10
TS/Ph1a,2005-07-11,0.0,20.372,0.09
TS/Ph1a,2005-07-14,0.0,18.361,0.13
TS/Ph1a,2005-07-17,0.0,13.676,0.14
TS/Ph1a,2005-07-20,0.0,15.343,0.14
TS/Ph1a,2005-07-23,0.0,24.319,0.10
TS/Ph1a,2005-07-26,0.0,10.606,0.11
TS/Ph1a,2005-07-27,0.0,16.003,0.25
TS/Ph1a,2005-07-30,0.0,22.395,0.09
TS/Ph1a,2005-08-02,0.0,22.482,0.07
TS/Ph1a,2005-08-05,0.0,20.888,0.09
TS/Ph1a,2005-08-08,0.0,20.178,0.08
TS/Ph1a,2005-08-11,0.0,20.239,0.10
TS/Ph1a,2005-08-14,0.0,19.450,0.10
TS/Ph1a,2005-08-17,0.0,20.942,0.12
TS/Ph1a,2005-08-20,0.0,23.335,0.11
TS/Ph1a,2005-08-23,0.0,18.466,0.13
TS/Ph1a,2005-08-24,0.0,20.821,0.18
TS/Ph1a,2005-08-27,0.0,23.046,0.11
TS/Ph1a,2005-08-30,0.0,20.842,0.12
TS/Ph1a,2005-09-02,0.0,21.651,0.15
TS/Ph1a,2005-09-05,0.0,75.603,0.60
TS/Ph1a,2005-09-08,0.0,71.369,0.36
TS/Ph1a,2005-09-11,0.0,37.884,0.31
TS/Ph1a,2005-09-14,0.0,32.929,0.14
TS/Ph1a,2005-09-17,0.0,44.010,0.34
TS/Ph1a,2005-09-20,0.0,49.561,0.15
TS/Ph1a,2005-09-23,0.0,46.227,0.21
TS/Ph1a,2005-09-26,0.0,45.751,0.20
TS/Ph1a,2005-09-27,0.0,45.790,0.20
TS/Ph1a,2005-09-30,0.0,58.814,1.13
TS/Ph1a,2005-10-03,0.0,47.401,1.12
TS/Ph1a,2005-10-06,0.0,42.078,1.14
TS/Ph1a,2005-10-09,0.0,38.575,1.22
TS/Ph1a,2005-10-12,0.0,46.142,0.86
TS/Ph1a,2005-10-15,0.0,41.650,0.83
TS/Ph1a,2005-10-18,0.0,40.085,1.12
TS/Ph1a,2005-10-21,0.0,42.346,0.87
TS/Ph1a,2005-10-24,0.0,41.324,1.04
TS/Ph1a,2005-10-27,0.0,45.034,0.87
TS/Ph1a,2005-10-30,0.0,41.978,0.84
TS/Ph1a,2005-11-02,0.0,35.874,0.88
TS/Ph1a,2005-11-03,0.0,34.573,0.94
TS/Ph1a,2005-11-06,0.0,82.926,0.49
TS/Ph1a,2005-11-09,0.0,68.027,0.38
TS/Ph1a,2005-11-12,0.0,73.967,0.39
TS/Ph1a,2005-11-15,0.0,70.971,0.52
TS/Ph1a,2005-11-18,0.0,89.523,0.41
TS/Ph1a,2005-11-21,0.0,96.379,0.39
TS/Ph1a,2005-11-24,0.0,59.658,0.30
TS/Ph1a,2005-11-27,0.0,67.514,0.43
TS/Ph1a,2005-11-30,0.0,49.513,0.36
TS/Ph1a,2005-12-03,0.0,61.793,0.36
TS/Ph1a,2005-12-06,0.0,33.082,0.28
TS/Ph1a,2005-12-09,0.0,31.381,0.30
TS/Ph1a,2005-12-12,0.0,30.440,0.27
TS/Ph1a,2005-12-15,0.0,23.188,0.30
TS/Ph1a,2005-12-18,0.0,20.679,0.26
TS/Ph1a,2005-12-21,0.0,14.449,0.30
TS/Ph1a,2005-12-24,0.0,57.882,0.27
TS/Ph1a,2005-12-27,0.0,53.482,0.53
TS/Ph1a,2005-12-30,0.0,74.467,-9999.00
TS/Ph1a,2006-01-02,0.0,76.112,0.68
TS/Ph1a,2006-01-05,0.0,49.790,0.58
TS/Ph1a,2006-01-08,0.0,39.241,0.31
TS/Ph1a,2006-01-11,0.0,31.466,0.28
TS/Ph1a,2006-01-14,0.0,30.290,0.20
TS/Ph1a,2006-01-17,0.0,21.556,0.27
TS/Ph1a,2006-01-20,0.0,21.137,0.29
TS/Ph1a,2006-01-23,0.0,21.277,0.71
TS/Ph1a,2006-01-24,0.0,35.782,0.39
TS/Ph1a,2006-01-27,0.0,77.687,0.41
TS/Ph1a,2006-02-05,0.0,17.408,0.18
TS/Ph1a,2006-02-26,0.0,17.867,0.21
TS/Ph1a,2006-08-27,0.0,17.948,0.49
TS/Ph1a,2006-08-30,0.0,17.901,0.52
TS/Ph1a,2006-09-02,0.0,17.186,0.33
TS/Ph1a,2006-09-05,0.0,26.656,0.38
TS/Ph1a,2006-09-08,0.0,27.937,0.25
TS/Ph1a,2006-09-11,0.0,25.632,0.29
TS/Ph1a,2006-09-14,0.0,27.532,0.28
TS/Ph1a,2006-09-17,0.0,31.832,0.30
TS/Ph1a,2006-09-20,0.0,31.064,0.39
TS/Ph1a,2006-09-23,0.0,17.860,0.35
TS/Ph1a,2006-09-26,0.0,18.119,0.47
TS/Ph1a,2006-09-29,0.0,34.949,0.49
TS/Ph1a,2006-10-02,0.0,30.171,0.42
TS/Ph1a,2006-10-03,0.0,36.219,0.49
TS/Ph1a,2007-06-25,0.0,22.038,0.28
TS/Ph1a,2007-07-01,0.0,22.095,0.14
TS/Ph1a,2007-07-07,0.0,20.956,0.18
TS/Ph1a,2007-07-13,0.0,25.849,0.20
TS/Ph1a,2007-07-25,0.0,26.940,0.11
TS/Ph1a,2007-07-31,0.0,24.918,0.14
TS/Ph1a,2007-08-06,0.0,26.806,0.10
TS/Ph1a,2007-08-09,0.0,30.056,0.14
TS/Ph1a,2007-08-15,0.0,34.679,0.26
TS/Ph1a,2007-09-28,0.0,29.934,0.22
TS/Ph1a,2007-10-04,0.0,27.906,0.26
TS/Ph1a,2007-10-10,0.0,29.215,0.27
TS/Ph1a,2007-10-16,0.0,28.882,0.12
TS/Ph1a,2007-10-22,0.0,26.834,0.14
TS/Ph1a,2007-10-28,0.0,29.883,0.13
TS/Ph1a,2007-11-03,0.0,28.586,0.17
TS/Ph1a,2007-11-08,0.0,20.846,0.08
TS/Ph1a,2008-06-28,0.0,16.699,0.39
TS/Ph1a,2008-07-01,0.0,17.437,0.34
TS/Ph1a,2008-07-19,0.0,23.262,0.37
TS/Ph1a,2008-08-17,0.0,19.785,0.12
TS/Ph1a,2008-08-23,0.0,17.195,0.16
TS/Ph1a,2008-08-29,0.0,25.899,0.16
TS/Ph1a,2008-09-04,0.0,18.383,0.13
TS/Ph1a,2008-09-10,0.0,20.498,0.19
TS/Ph1a,2008-09-14,0.0,19.295,0.17
TS/Ph1a,2008-09-20,0.0,16.698,0.16
TS/Ph1a,2008-09-26,0.0,16.622,0.16
TS/Ph1a,2008-10-02,0.0,17.203,0.17
TS/Ph1a,2008-10-07,0.0,20.013,0.18
TS/Ph1a,2008-10-14,0.0,35.638,-9999.00
TS/Ph1a,2008-10-20,0.0,38.857,0.14
TS/Ph1a,2008-10-26,0.0,34.163,0.28
TS/Ph1a,2008-11-01,0.0,41.902,0.20
TS/Ph1a,2008-11-05,0.0,25.585,0.15
TS/Ph1a,2008-11-11,0.0,23.842,0.13
TS/Ph1a,2008-11-17,0.0,22.867,0.13
TS/Ph1a,2008-11-23,0.0,41.039,-9999.00
TS/Ph1a,2008-11-29,0.0,24.641,0.12
TS/Ph1a,2008-12-05,0.0,26.305,0.12
TS/Ph1a,2008-12-11,0.0,43.631,0.30
TS/Ph1a,2008-12-17,0.0,44.343,0.30
TS/Ph1a,2008-12-23,0.0,72.740,0.57
TS/Ph1a,2008-12-29,0.0,52.611,0.35
TS/Ph1a,2009-01-04,0.0,54.993,0.43
