SITENAME,DATE,SALINITY,TN,TP
TS/PH7a,1998-05-31,17.0,72.501,0.50
TS/PH7a,1998-06-01,17.0,60.703,0.20
TS/PH7a,1998-06-02,17.0,57.921,0.15
TS/PH7a,1998-06-03,16.0,66.927,0.20
TS/PH7a,1998-06-04,17.0,63.033,0.23
TS/PH7a,1998-06-05,17.0,56.087,0.17
TS/PH7a,1998-06-06,17.0,58.788,0.21
TS/PH7a,1998-06-07,18.0,56.965,0.19
TS/PH7a,1998-06-08,18.0,60.588,0.29
TS/PH7a,1998-06-09,18.0,60.191,0.24
TS/PH7a,1998-06-10,18.0,65.119,0.35
TS/PH7a,1998-06-11,18.0,84.192,0.55
TS/PH7a,1998-06-12,17.0,76.114,0.51
TS/PH7a,1998-06-13,17.0,74.065,0.57
TS/PH7a,1998-06-14,19.0,66.963,0.39
TS/PH7a,1998-06-15,19.0,74.700,0.38
TS/PH7a,1998-06-16,19.0,63.525,0.29
TS/PH7a,1998-06-17,19.0,60.787,0.26
TS/PH7a,1998-06-26,20.0,58.851,0.25
TS/PH7a,1998-06-27,20.0,62.323,0.31
TS/PH7a,1998-06-28,19.0,58.595,0.29
TS/PH7a,1998-06-29,20.0,58.395,0.20
TS/PH7a,1998-07-01,20.0,63.732,0.28
TS/PH7a,1998-07-02,20.0,58.141,0.39
TS/PH7a,1998-07-03,20.0,65.472,0.52
TS/PH7a,1998-07-04,19.0,67.085,0.71
TS/PH7a,1998-07-05,17.0,72.544,0.65
TS/PH7a,1998-07-06,13.0,70.446,0.94
TS/PH7a,1998-07-07,16.0,62.203,0.66
TS/PH7a,1998-07-08,18.0,58.549,0.49
TS/PH7a,1998-07-09,15.0,61.900,0.51
TS/PH7a,1998-07-10,18.0,57.334,0.37
TS/PH7a,1998-07-11,17.0,56.455,0.78
TS/PH7a,1998-07-15,20.0,57.388,0.36
TS/PH7a,1998-07-16,19.0,74.754,0.27
TS/PH7a,1998-07-17,18.0,66.876,0.43
TS/PH7a,1998-07-18,18.0,65.107,0.33
TS/PH7a,1998-07-19,20.0,78.468,0.29
TS/PH7a,1998-07-20,20.0,81.887,0.25
TS/PH7a,1998-07-21,19.0,73.221,0.29
TS/PH7a,1998-07-22,19.0,140.852,0.42
TS/PH7a,1998-07-23,19.0,64.536,0.23
TS/PH7a,1998-07-24,18.0,63.551,0.28
TS/PH7a,1998-07-25,19.0,69.591,0.20
TS/PH7a,1998-07-26,19.0,64.302,0.19
TS/PH7a,1998-07-27,18.0,65.621,0.20
TS/PH7a,1998-08-06,18.0,66.163,0.16
TS/PH7a,1998-08-07,18.0,67.208,0.17
TS/PH7a,1998-08-08,19.0,64.886,0.20
TS/PH7a,1998-08-09,14.0,68.025,0.44
TS/PH7a,1998-08-10,10.0,62.001,0.33
TS/PH7a,1998-08-11,15.0,62.143,0.31
TS/PH7a,1998-08-12,18.0,55.091,0.18
TS/PH7a,1998-08-13,9.0,58.997,0.25
TS/PH7a,1998-08-14,3.0,68.494,0.39
TS/PH7a,1998-08-15,2.0,75.370,0.29
TS/PH7a,1998-08-16,2.0,77.934,0.27
TS/PH7a,1998-08-17,2.0,75.064,0.35
TS/PH7a,1998-08-18,2.0,65.670,0.27
TS/PH7a,1998-08-19,1.0,63.832,0.33
TS/PH7a,1998-08-20,1.0,60.011,0.30
TS/PH7a,1998-08-21,1.0,60.762,0.25
TS/PH7a,1998-08-22,1.0,60.626,0.36
TS/PH7a,1998-08-23,1.0,60.376,0.32
TS/PH7a,1998-08-24,1.0,60.438,0.34
TS/PH7a,1998-08-25,2.0,53.489,0.41
TS/PH7a,1998-08-26,16.0,60.415,0.26
TS/PH7a,1998-08-27,12.0,76.692,0.16
TS/PH7a,1998-08-28,6.0,62.757,0.21
TS/PH7a,1998-08-29,2.0,56.162,0.18
TS/PH7a,1998-08-30,1.0,60.914,0.19
TS/PH7a,1998-08-31,1.0,92.715,0.44
TS/PH7a,1998-09-01,2.0,60.782,0.26
TS/PH7a,1998-09-02,12.0,62.812,0.25
TS/PH7a,1998-09-03,14.0,55.084,0.16
TS/PH7a,1998-09-04,14.0,55.808,0.16
TS/PH7a,1998-09-05,9.0,87.237,0.20
TS/PH7a,1998-09-06,7.0,63.600,0.29
TS/PH7a,1998-09-07,5.0,65.838,0.99
TS/PH7a,1998-09-08,10.0,64.856,0.24
TS/PH7a,1998-09-09,14.0,63.203,0.21
TS/PH7a,1998-09-10,14.0,62.995,0.13
TS/PH7a,1998-09-11,2.0,66.049,0.31
TS/PH7a,1998-09-12,8.0,61.701,0.31
TS/PH7a,1998-09-13,3.0,70.721,0.39
TS/PH7a,1998-09-14,5.0,68.067,0.26
TS/PH7a,1998-09-15,12.0,66.462,0.17
TS/PH7a,1998-09-16,3.0,64.190,0.19
TS/PH7a,1998-09-17,0.0,53.448,0.25
TS/PH7a,1998-09-18,0.0,45.965,0.34
TS/PH7a,1998-09-19,0.0,49.127,0.21
TS/PH7a,1998-09-20,0.0,46.340,0.46
TS/PH7a,1998-09-21,0.0,49.851,0.37
TS/PH7a,1998-09-22,0.0,57.736,0.40
TS/PH7a,1998-09-23,0.0,53.984,0.53
TS/PH7a,1998-09-24,0.0,47.582,0.29
TS/PH7a,1998-09-25,7.0,56.949,0.22
TS/PH7a,1998-09-26,8.0,54.685,0.27
TS/PH7a,1998-09-27,3.0,56.377,0.29
TS/PH7a,1998-09-28,1.0,54.709,0.26
TS/PH7a,1998-09-29,1.0,86.911,0.26
TS/PH7a,1998-09-30,0.0,56.355,0.68
TS/PH7a,1998-10-03,0.0,57.486,0.23
TS/PH7a,1998-10-06,0.0,70.772,0.61
TS/PH7a,1998-10-09,0.0,56.970,0.25
TS/PH7a,1998-10-12,0.0,62.643,0.27
TS/PH7a,1998-10-15,0.0,57.327,0.22
TS/PH7a,1998-10-18,0.0,59.131,0.24
TS/PH7a,1998-10-21,0.0,63.712,0.49
TS/PH7a,1998-10-24,1.0,62.154,0.31
TS/PH7a,1998-11-11,2.0,66.440,-9999.00
TS/PH7a,1998-11-14,0.0,62.806,0.24
TS/PH7a,1998-11-17,2.0,63.848,0.34
TS/PH7a,1998-11-20,1.0,61.400,0.26
TS/PH7a,1998-11-23,1.0,62.662,0.27
TS/PH7a,1998-11-26,0.0,53.825,0.11
TS/PH7a,1998-11-29,0.0,52.159,0.13
TS/PH7a,1998-12-02,0.0,54.748,0.21
TS/PH7a,1998-12-05,1.0,55.049,0.20
TS/PH7a,1998-12-08,3.0,52.389,0.21
TS/PH7a,1998-12-11,1.0,66.793,0.13
TS/PH7a,1998-12-14,3.0,135.973,-9999.00
TS/PH7a,1998-12-17,4.0,92.515,-9999.00
TS/PH7a,1998-12-20,2.0,55.951,0.21
TS/PH7a,1998-12-23,2.0,51.937,0.10
TS/PH7a,1998-12-26,5.0,69.075,0.33
TS/PH7a,1998-12-29,7.0,80.723,1.04
TS/PH7a,1999-01-01,7.0,60.176,0.24
TS/PH7a,1999-01-04,9.0,57.749,0.21
TS/PH7a,1999-01-07,7.0,51.907,0.23
TS/PH7a,1999-01-10,11.0,59.610,0.59
TS/PH7a,1999-01-13,8.0,58.899,0.42
TS/PH7a,1999-01-16,10.0,51.955,0.52
TS/PH7a,1999-01-19,12.0,55.517,0.65
TS/PH7a,1999-01-22,11.0,62.538,0.56
TS/PH7a,1999-01-25,13.0,57.275,0.23
TS/PH7a,1999-01-28,13.0,54.601,0.22
TS/PH7a,1999-01-31,11.0,49.593,0.24
TS/PH7a,1999-02-03,11.0,51.349,0.24
TS/PH7a,1999-02-06,13.0,54.538,0.20
TS/PH7a,1999-02-09,14.0,58.552,0.18
TS/PH7a,1999-02-12,13.0,58.181,0.19
TS/PH7a,1999-02-15,9.0,60.588,0.16
TS/PH7a,1999-02-18,14.0,62.941,0.27
TS/PH7a,1999-02-21,14.0,52.349,0.17
TS/PH7a,1999-02-24,16.0,50.627,0.17
TS/PH7a,1999-02-27,17.0,51.096,0.28
TS/PH7a,1999-03-02,18.0,53.331,0.26
TS/PH7a,1999-03-05,18.0,55.007,0.20
TS/PH7a,1999-03-16,26.0,63.901,0.17
TS/PH7a,1999-03-19,26.0,53.635,0.18
TS/PH7a,1999-03-22,26.0,54.245,0.16
TS/PH7a,1999-03-25,26.0,56.386,0.17
TS/PH7a,1999-03-28,26.0,81.608,1.10
TS/PH7a,1999-03-31,27.0,66.770,0.40
TS/PH7a,1999-04-03,27.0,65.038,0.37
TS/PH7a,1999-04-06,28.0,108.049,0.35
TS/PH7a,1999-04-09,29.0,65.794,0.34
TS/PH7a,1999-04-12,29.0,69.824,0.28
TS/PH7a,1999-04-15,30.0,69.639,0.34
TS/PH7a,1999-04-18,31.0,67.515,0.33
TS/PH7a,1999-04-21,31.0,65.528,0.34
TS/PH7a,1999-04-24,31.0,63.032,0.34
TS/PH7a,1999-04-27,31.0,68.564,1.04
TS/PH7a,1999-04-30,33.0,63.775,0.34
TS/PH7a,1999-05-03,34.0,58.934,0.35
TS/PH7a,1999-05-06,34.0,61.351,0.25
TS/PH7a,1999-05-09,35.0,58.387,0.29
TS/PH7a,1999-05-12,35.0,63.172,0.61
TS/PH7a,1999-05-15,35.0,64.229,0.39
TS/PH7a,1999-05-18,34.0,68.028,0.57
TS/PH7a,1999-05-21,33.0,64.932,0.48
TS/PH7a,1999-05-24,-9999.0,78.317,2.36
TS/PH7a,1999-05-27,-9999.0,71.869,0.74
TS/PH7a,1999-05-30,34.0,71.008,1.24
TS/PH7a,1999-06-02,30.0,116.326,2.87
TS/PH7a,1999-06-05,30.0,100.665,1.69
TS/PH7a,1999-06-08,30.0,76.364,0.73
TS/PH7a,1999-07-30,15.5,83.785,0.54
TS/PH7a,1999-08-02,17.0,48.948,0.26
TS/PH7a,1999-08-05,16.0,44.998,0.32
TS/PH7a,1999-08-08,16.0,44.895,0.32
TS/PH7a,1999-08-11,14.0,45.377,0.14
TS/PH7a,1999-08-14,16.0,65.629,1.33
TS/PH7a,1999-08-17,16.0,62.708,0.72
TS/PH7a,1999-08-20,3.0,48.444,0.40
TS/PH7a,1999-08-23,7.0,54.595,0.36
TS/PH7a,1999-08-26,1.0,46.989,0.45
TS/PH7a,1999-08-29,18.0,61.105,0.40
TS/PH7a,1999-09-01,17.0,65.206,0.42
TS/PH7a,1999-09-04,11.0,52.641,0.12
TS/PH7a,1999-09-07,17.0,54.684,0.49
TS/PH7a,1999-09-10,18.5,51.054,0.31
TS/PH7a,1999-09-13,8.0,48.158,0.38
TS/PH7a,1999-09-16,19.0,54.225,0.28
TS/PH7a,1999-09-19,15.0,65.334,1.16
TS/PH7a,1999-09-22,17.0,-9999.000,-9999.00
TS/PH7a,1999-09-25,8.0,45.446,0.29
TS/PH7a,1999-09-28,4.0,38.757,0.28
TS/PH7a,1999-10-01,2.0,44.044,0.59
TS/PH7a,1999-10-04,2.0,34.596,0.39
TS/PH7a,1999-10-07,1.0,42.266,0.37
TS/PH7a,1999-11-01,0.0,21.354,0.17
TS/PH7a,1999-11-04,0.0,25.586,0.16
TS/PH7a,1999-11-07,0.0,25.022,0.17
TS/PH7a,1999-11-10,0.0,21.970,0.13
TS/PH7a,1999-11-13,0.0,24.456,0.15
TS/PH7a,1999-11-16,0.5,31.972,0.15
TS/PH7a,1999-11-19,1.5,41.548,0.25
TS/PH7a,1999-11-22,1.5,49.797,0.25
TS/PH7a,1999-11-25,6.5,46.616,0.21
TS/PH7a,1999-11-28,3.0,55.159,0.20
TS/PH7a,1999-12-01,0.0,43.501,0.29
TS/PH7a,1999-12-04,3.0,41.745,0.18
TS/PH7a,1999-12-07,0.0,52.734,0.18
TS/PH7a,1999-12-10,3.0,39.504,0.24
TS/PH7a,1999-12-13,1.5,58.594,0.20
TS/PH7a,1999-12-16,5.0,42.380,0.30
TS/PH7a,1999-12-19,1.0,33.713,0.22
TS/PH7a,1999-12-22,3.0,39.647,0.23
TS/PH7a,1999-12-25,0.0,48.865,0.27
TS/PH7a,1999-12-28,1.0,47.065,0.22
TS/PH7a,1999-12-31,3.5,50.878,0.20
TS/PH7a,2000-01-03,3.0,57.255,0.23
TS/PH7a,2000-01-06,3.0,56.296,0.20
TS/PH7a,2000-01-09,5.0,45.399,0.16
TS/PH7a,2000-01-12,6.5,47.916,0.15
TS/PH7a,2000-01-15,0.0,51.414,0.18
TS/PH7a,2000-01-18,0.0,51.739,0.21
TS/PH7a,2000-01-21,8.0,38.515,-9999.00
TS/PH7a,2000-01-24,10.0,43.727,0.20
TS/PH7a,2000-01-31,0.0,50.780,0.19
TS/PH7a,2000-02-14,6.0,48.629,0.37
TS/PH7a,2000-02-17,7.0,43.167,0.29
TS/PH7a,2000-02-20,8.0,55.260,0.25
TS/PH7a,2000-02-23,5.0,50.269,0.29
TS/PH7a,2000-02-26,5.0,57.370,0.25
TS/PH7a,2000-02-29,8.0,33.774,0.14
TS/PH7a,2000-03-03,9.0,30.993,0.22
TS/PH7a,2000-03-06,10.0,34.086,0.49
TS/PH7a,2000-03-09,9.0,80.364,0.26
TS/PH7a,2000-03-12,10.0,30.857,0.37
TS/PH7a,2000-03-13,4.0,23.254,0.25
TS/PH7a,2000-03-18,9.0,35.305,0.43
TS/PH7a,2000-03-21,10.0,-9999.000,0.34
TS/PH7a,2000-03-24,11.0,25.237,0.21
TS/PH7a,2000-03-27,10.0,24.156,0.26
TS/PH7a,2000-03-30,11.0,21.439,0.21
TS/PH7a,2000-04-02,12.0,20.489,-9999.00
TS/PH7a,2000-04-05,12.0,23.437,0.18
TS/PH7a,2000-04-08,11.0,27.250,0.20
TS/PH7a,2000-04-11,14.0,19.484,0.23
TS/PH7a,2000-04-14,12.0,21.671,0.24
TS/PH7a,2000-04-17,14.0,29.179,0.18
TS/PH7a,2000-04-20,13.0,20.377,0.20
TS/PH7a,2000-04-23,15.0,27.005,0.37
TS/PH7a,2000-04-26,15.0,29.374,0.15
TS/PH7a,2000-04-28,15.0,-9999.000,0.39
TS/PH7a,2000-05-01,15.0,-9999.000,0.65
TS/PH7a,2000-05-04,16.0,-9999.000,0.51
TS/PH7a,2000-05-07,15.0,-9999.000,0.70
TS/PH7a,2000-05-10,16.0,-9999.000,0.56
TS/PH7a,2000-05-12,18.5,-9999.000,0.21
TS/PH7a,2000-05-15,18.0,22.360,0.34
TS/PH7a,2000-05-18,19.0,22.079,0.54
TS/PH7a,2000-05-21,19.0,34.900,0.44
TS/PH7a,2000-05-23,20.0,23.232,0.41
TS/PH7a,2000-05-26,20.5,27.604,0.32
TS/PH7a,2000-05-29,21.0,27.515,0.35
TS/PH7a,2000-06-01,21.5,26.596,0.32
TS/PH7a,2000-06-04,22.0,22.703,0.31
TS/PH7a,2000-06-07,22.0,25.062,0.26
TS/PH7a,2000-06-10,22.0,22.746,0.32
TS/PH7a,2000-06-13,22.0,35.035,0.68
TS/PH7a,2000-06-25,22.0,64.152,0.86
TS/PH7a,2000-06-28,22.0,74.294,0.69
TS/PH7a,2000-07-01,23.0,63.409,1.14
TS/PH7a,2000-07-04,23.5,46.324,1.09
TS/PH7a,2000-07-07,24.0,59.895,0.11
TS/PH7a,2000-07-10,25.0,53.715,0.23
TS/PH7a,2000-07-13,24.0,74.207,1.95
TS/PH7a,2000-07-15,21.0,39.638,0.25
TS/PH7a,2000-07-18,21.0,40.117,0.20
TS/PH7a,2000-07-21,21.5,40.622,0.15
TS/PH7a,2000-07-24,20.0,40.993,1.83
TS/PH7a,2000-07-27,21.0,41.382,1.56
TS/PH7a,2000-07-30,22.5,41.334,0.43
TS/PH7a,2000-08-02,23.0,41.352,0.45
TS/PH7a,2000-08-05,21.0,41.356,1.32
TS/PH7a,2000-08-07,16.5,33.795,0.61
TS/PH7a,2000-08-10,16.0,102.860,-9999.00
TS/PH7a,2000-08-13,19.0,94.713,-9999.00
TS/PH7a,2000-08-16,18.0,48.975,0.79
TS/PH7a,2000-08-19,14.5,51.461,0.73
TS/PH7a,2000-08-22,11.5,42.495,0.19
TS/PH7a,2000-08-25,9.0,-9999.000,0.40
TS/PH7a,2000-08-28,12.5,55.966,0.65
TS/PH7a,2000-08-31,16.0,40.197,0.39
TS/PH7a,2000-09-03,12.0,41.666,0.24
TS/PH7a,2000-09-06,12.5,84.349,-9999.00
TS/PH7a,2000-09-09,12.0,34.103,0.14
TS/PH7a,2000-09-12,16.0,32.014,0.48
TS/PH7a,2000-09-15,17.0,49.315,0.44
TS/PH7a,2000-09-18,16.0,51.652,-9999.00
TS/PH7a,2000-09-21,8.0,44.542,0.25
TS/PH7a,2000-09-24,4.5,46.240,0.22
TS/PH7a,2000-09-27,10.0,45.645,0.20
TS/PH7a,2000-09-30,10.0,40.653,0.21
TS/PH7a,2000-10-03,9.0,45.242,0.22
TS/PH7a,2000-10-06,2.0,40.165,0.17
TS/PH7a,2000-10-09,1.0,37.834,0.16
TS/PH7a,2000-10-12,0.0,35.197,0.16
TS/PH7a,2000-10-15,0.0,41.234,0.27
TS/PH7a,2000-11-23,0.0,73.227,0.14
TS/PH7a,2000-11-26,5.0,73.010,0.12
TS/PH7a,2000-11-29,3.0,71.594,0.11
TS/PH7a,2000-12-02,1.0,74.922,0.12
TS/PH7a,2000-12-05,1.0,79.926,0.19
TS/PH7a,2000-12-08,9.0,89.545,0.12
TS/PH7a,2000-12-11,14.0,76.081,0.11
TS/PH7a,2000-12-14,14.0,70.682,0.15
TS/PH7a,2000-12-17,7.0,98.881,0.15
TS/PH7a,2000-12-20,3.0,80.637,0.14
TS/PH7a,2000-12-23,1.0,90.290,0.12
TS/PH7a,2000-12-26,7.0,93.485,0.10
TS/PH7a,2000-12-29,15.0,79.662,0.14
TS/PH7a,2001-01-01,7.0,80.689,0.11
TS/PH7a,2001-01-04,2.0,102.791,0.08
TS/PH7a,2001-01-07,9.0,82.288,0.09
TS/PH7a,2001-01-10,10.0,81.507,0.10
TS/PH7a,2001-01-13,7.0,94.905,0.13
TS/PH7a,2001-01-16,12.0,84.330,0.13
TS/PH7a,2001-01-19,13.0,75.413,0.12
TS/PH7a,2001-01-22,6.0,103.293,0.29
TS/PH7a,2001-01-25,5.0,104.241,0.27
TS/PH7a,2001-01-28,12.0,98.075,0.51
TS/PH7a,2001-01-31,15.0,98.308,0.45
TS/PH7a,2001-02-03,14.0,75.281,0.59
TS/PH7a,2001-02-06,9.0,73.532,0.22
TS/PH7a,2001-02-09,12.0,84.695,0.32
TS/PH7a,2001-02-12,13.0,84.520,0.27
TS/PH7a,2001-02-15,15.0,63.109,0.30
TS/PH7a,2001-02-18,15.5,47.724,0.27
TS/PH7a,2001-02-20,16.0,91.264,0.63
TS/PH7a,2001-03-09,17.0,48.085,0.47
TS/PH7a,2001-03-12,17.0,50.160,0.22
TS/PH7a,2001-03-15,17.0,41.685,0.14
TS/PH7a,2001-03-18,18.0,50.384,0.12
TS/PH7a,2001-03-21,17.5,48.826,0.16
TS/PH7a,2001-03-24,18.0,68.602,0.32
TS/PH7a,2001-03-27,18.0,48.513,0.34
TS/PH7a,2001-03-29,18.5,44.911,0.23
TS/PH7a,2001-04-01,26.4,85.452,0.68
TS/PH7a,2001-04-04,26.2,78.524,0.32
TS/PH7a,2001-04-07,26.9,62.002,0.15
TS/PH7a,2001-04-10,27.6,63.557,0.13
TS/PH7a,2001-04-13,28.7,45.730,0.08
TS/PH7a,2001-04-16,29.0,49.182,0.12
TS/PH7a,2001-04-19,29.8,50.176,0.15
TS/PH7a,2001-04-22,30.4,60.632,0.09
TS/PH7a,2001-04-25,30.9,45.734,0.08
TS/PH7a,2001-05-02,30.8,47.669,0.22
TS/PH7a,2001-05-05,30.9,38.539,0.18
TS/PH7a,2001-05-08,31.4,46.840,0.31
TS/PH7a,2001-05-11,32.1,40.059,0.14
TS/PH7a,2001-05-14,32.7,35.961,0.14
TS/PH7a,2001-05-17,33.1,34.871,0.14
TS/PH7a,2001-05-20,33.8,34.594,0.14
TS/PH7a,2001-05-23,34.4,37.903,0.12
TS/PH7a,2001-05-26,34.3,36.352,0.18
TS/PH7a,2001-05-29,34.2,40.449,0.51
TS/PH7a,2001-06-02,22.0,46.894,0.64
TS/PH7a,2001-06-05,22.0,44.769,0.41
TS/PH7a,2001-06-08,21.0,47.904,0.32
TS/PH7a,2001-06-11,22.0,42.120,0.48
TS/PH7a,2001-06-14,22.0,35.161,0.16
TS/PH7a,2001-06-17,22.0,37.255,0.25
TS/PH7a,2001-06-20,22.0,42.809,0.28
TS/PH7a,2001-06-23,22.0,37.971,0.31
TS/PH7a,2001-06-26,23.0,-9999.000,0.14
TS/PH7a,2001-06-27,22.0,42.195,0.97
TS/PH7a,2001-07-02,36.6,74.808,0.22
TS/PH7a,2001-07-05,37.1,62.928,0.13
TS/PH7a,2001-07-08,37.7,81.300,0.16
TS/PH7a,2001-07-11,37.5,82.287,0.15
TS/PH7a,2001-07-14,37.6,75.107,0.17
TS/PH7a,2001-07-15,37.0,82.214,0.60
TS/PH7a,2001-07-23,36.7,65.757,0.26
TS/PH7a,2001-07-26,36.9,64.403,0.53
TS/PH7a,2001-07-29,32.8,112.874,-9999.00
TS/PH7a,2001-08-01,31.1,109.779,0.29
TS/PH7a,2001-08-04,12.2,53.458,0.21
TS/PH7a,2001-08-07,7.3,48.897,0.17
TS/PH7a,2001-08-10,6.1,54.971,0.13
TS/PH7a,2001-08-13,5.1,54.085,0.18
TS/PH7a,2001-08-16,4.1,66.317,0.21
TS/PH7a,2001-08-19,3.5,64.425,0.24
TS/PH7a,2001-08-22,3.1,49.609,0.24
TS/PH7a,2001-08-23,2.9,74.857,0.56
TS/PH7a,2001-08-26,2.7,65.983,0.13
TS/PH7a,2001-08-29,2.5,54.922,0.14
TS/PH7a,2001-09-01,2.4,60.460,0.16
TS/PH7a,2001-09-04,2.5,62.405,0.18
TS/PH7a,2001-09-07,2.6,65.027,0.19
TS/PH7a,2001-09-10,2.7,60.068,0.14
TS/PH7a,2001-09-13,2.3,55.496,0.17
TS/PH7a,2001-09-16,5.0,49.509,0.18
TS/PH7a,2001-09-19,2.3,47.242,0.16
TS/PH7a,2001-09-22,1.7,81.578,0.26
TS/PH7a,2001-09-25,1.6,70.557,0.10
TS/PH7a,2001-09-28,1.5,50.343,0.26
TS/PH7a,2001-10-01,1.3,48.318,0.28
TS/PH7a,2001-10-04,1.2,44.548,0.20
TS/PH7a,2001-10-07,1.8,45.414,0.28
TS/PH7a,2001-10-10,1.1,60.419,0.17
TS/PH7a,2001-10-13,2.0,43.730,0.14
TS/PH7a,2001-10-16,3.5,38.656,0.11
TS/PH7a,2001-10-19,1.2,48.753,0.17
TS/PH7a,2001-10-22,1.4,45.753,0.10
TS/PH7a,2001-10-25,0.9,70.806,0.36
TS/PH7a,2001-10-28,0.8,36.939,0.15
TS/PH7a,2001-10-31,0.7,37.131,0.14
TS/PH7a,2001-11-03,0.7,33.990,0.11
TS/PH7a,2001-11-06,0.7,36.868,0.09
TS/PH7a,2001-11-09,0.7,41.153,0.35
TS/PH7a,2001-11-12,0.8,42.282,0.10
TS/PH7a,2001-11-15,1.1,38.177,0.16
TS/PH7a,2001-11-18,4.9,49.718,0.16
TS/PH7a,2001-11-21,1.1,42.363,0.23
TS/PH7a,2001-11-24,1.0,37.619,0.17
TS/PH7a,2001-11-27,1.0,40.673,0.14
TS/PH7a,2001-11-30,1.0,54.917,0.36
TS/PH7a,2001-12-03,1.0,31.907,0.33
TS/PH7a,2001-12-06,1.1,52.768,0.31
TS/PH7a,2001-12-09,1.3,47.614,0.25
TS/PH7a,2001-12-10,1.0,63.254,0.58
TS/PH7a,2001-12-13,1.2,48.703,0.20
TS/PH7a,2001-12-16,1.2,43.716,0.52
TS/PH7a,2001-12-19,1.3,58.730,0.29
TS/PH7a,2001-12-22,3.0,44.181,0.26
TS/PH7a,2001-12-25,3.0,43.717,0.26
TS/PH7a,2001-12-28,3.2,41.108,0.16
TS/PH7a,2001-12-31,8.6,42.616,0.12
TS/PH7a,2002-01-03,2.1,59.177,0.19
TS/PH7a,2002-01-06,1.3,62.478,0.17
TS/PH7a,2002-01-08,1.1,94.240,0.41
TS/PH7a,2002-01-11,1.3,49.665,0.13
TS/PH7a,2002-01-14,1.5,48.942,0.12
TS/PH7a,2002-01-17,1.5,58.698,0.11
TS/PH7a,2002-01-20,1.2,56.439,0.09
TS/PH7a,2002-01-23,1.3,54.706,0.10
TS/PH7a,2002-01-26,1.2,50.828,0.12
TS/PH7a,2002-01-29,1.1,58.488,0.10
TS/PH7a,2002-02-01,3.0,51.948,0.15
TS/PH7a,2002-02-04,1.4,47.505,0.14
TS/PH7a,2002-02-07,3.9,50.577,0.16
TS/PH7a,2002-02-10,5.1,40.161,0.15
TS/PH7a,2002-02-13,3.8,50.190,0.20
TS/PH7a,2002-02-15,4.1,41.806,0.24
TS/PH7a,2002-02-19,5.5,57.046,0.14
TS/PH7a,2002-02-22,8.2,42.103,0.21
TS/PH7a,2002-02-25,6.4,60.983,0.22
TS/PH7a,2002-02-28,6.6,50.821,0.23
TS/PH7a,2002-03-03,12.6,57.752,0.28
TS/PH7a,2002-03-06,7.0,56.441,0.21
TS/PH7a,2002-03-09,2.7,67.042,0.29
TS/PH7a,2002-03-12,4.5,65.725,0.22
TS/PH7a,2002-03-15,11.2,48.544,0.42
TS/PH7a,2002-03-18,7.2,41.834,-9999.00
TS/PH7a,2002-03-21,4.2,44.663,0.34
TS/PH7a,2002-03-24,9.7,34.940,0.34
TS/PH7a,2002-03-28,15.8,56.034,-9999.00
TS/PH7a,2002-03-31,16.4,58.783,0.29
TS/PH7a,2002-04-03,17.5,47.483,0.33
TS/PH7a,2002-04-06,16.5,43.977,0.53
TS/PH7a,2002-04-09,17.3,55.634,0.25
TS/PH7a,2002-04-12,18.4,56.400,0.53
TS/PH7a,2002-04-15,19.3,48.217,0.50
TS/PH7a,2002-04-18,20.3,48.274,0.53
TS/PH7a,2002-04-21,20.5,36.338,0.47
TS/PH7a,2002-04-24,21.9,46.957,0.45
TS/PH7a,2002-04-27,21.5,60.457,0.53
TS/PH7a,2002-04-30,23.2,46.768,0.22
TS/PH7a,2002-05-03,24.9,35.822,0.30
TS/PH7a,2002-05-06,25.2,32.807,0.42
TS/PH7a,2002-05-09,25.7,53.065,1.00
TS/PH7a,2002-05-12,26.7,32.548,0.27
TS/PH7a,2002-05-14,27.3,-9999.000,0.34
TS/PH7a,2002-05-17,29.2,105.832,0.19
TS/PH7a,2002-05-20,29.5,118.621,0.14
TS/PH7a,2002-05-23,28.3,118.781,0.20
TS/PH7a,2002-05-26,28.7,135.399,0.45
TS/PH7a,2002-05-29,29.7,120.524,0.30
TS/PH7a,2002-06-01,29.9,109.805,0.21
TS/PH7a,2002-06-04,26.7,120.009,0.51
TS/PH7a,2002-06-07,29.4,78.701,0.32
TS/PH7a,2002-06-10,28.9,105.869,0.63
TS/PH7a,2002-06-13,26.3,88.349,0.37
TS/PH7a,2002-06-16,24.7,75.053,0.72
TS/PH7a,2002-06-19,17.2,81.864,0.81
TS/PH7a,2002-06-22,14.2,69.073,1.07
TS/PH7a,2002-06-25,8.0,58.275,0.88
TS/PH7a,2002-06-28,5.9,50.375,0.90
TS/PH7a,2002-07-01,7.0,96.777,0.13
TS/PH7a,2002-07-04,6.5,78.043,0.12
TS/PH7a,2002-07-07,5.5,73.489,0.10
TS/PH7a,2002-07-10,5.0,57.992,0.12
TS/PH7a,2002-07-13,3.0,45.803,0.27
TS/PH7a,2002-07-16,3.0,50.896,-9999.00
TS/PH7a,2002-07-19,2.5,55.854,0.18
TS/PH7a,2002-07-22,2.5,46.294,0.22
TS/PH7a,2002-07-24,2.5,48.797,0.20
TS/PH7a,2002-07-27,1.2,100.474,0.13
TS/PH7a,2002-07-30,1.2,97.209,0.11
TS/PH7a,2002-08-02,1.3,91.274,0.08
