SITENAME,DATE,SALINITY,TN,TP
SRS4,2004-08-28,0.5,40.314,0.28
SRS4,2004-08-31,0.5,54.686,0.27
SRS4,2004-09-01,0.5,45.078,0.18
SRS4,2004-09-04,0.6,30.945,0.20
SRS4,2004-09-07,12.1,28.664,0.36
SRS4,2004-09-10,4.3,30.768,0.22
SRS4,2004-09-13,2.3,30.174,0.33
SRS4,2004-09-16,1.6,35.724,0.18
SRS4,2004-09-19,1.4,30.135,0.16
SRS4,2004-09-22,1.3,30.778,0.22
SRS4,2004-09-25,0.9,25.990,0.22
SRS4,2004-09-28,14.5,26.270,0.43
SRS4,2004-10-01,9.3,24.107,0.20
SRS4,2004-10-04,4.2,28.056,0.17
SRS4,2004-10-07,2.2,26.430,0.13
SRS4,2004-10-10,1.5,27.149,0.15
SRS4,2004-10-12,1.0,27.825,0.17
SRS4,2004-10-16,0.0,23.703,0.05
SRS4,2004-10-19,0.0,22.005,0.10
SRS4,2004-10-22,0.0,20.368,0.06
SRS4,2004-10-25,0.0,21.217,0.14
SRS4,2004-10-28,0.0,18.962,0.09
SRS4,2004-10-31,0.0,19.788,0.08
SRS4,2004-11-03,0.5,21.641,0.06
SRS4,2004-11-06,0.5,21.805,0.10
SRS4,2004-11-09,0.7,22.542,0.11
SRS4,2004-11-12,0.7,27.178,0.10
SRS4,2004-11-15,0.9,24.877,0.12
SRS4,2004-11-16,1.0,26.398,0.15
SRS4,2004-11-19,0.9,23.610,-9999.00
SRS4,2004-11-22,0.9,28.166,0.15
SRS4,2004-11-25,0.8,26.383,0.15
SRS4,2004-11-28,0.7,25.149,0.17
SRS4,2004-12-01,0.8,26.251,0.23
SRS4,2004-12-02,0.6,27.818,0.13
SRS4,2004-12-05,0.9,45.698,0.15
SRS4,2004-12-08,1.1,31.877,0.15
SRS4,2004-12-11,1.1,54.797,0.11
SRS4,2004-12-14,1.0,48.404,0.10
SRS4,2004-12-17,1.6,51.632,0.10
SRS4,2004-12-20,1.6,49.571,0.15
SRS4,2004-12-23,1.5,43.500,0.15
SRS4,2004-12-26,1.4,39.071,0.12
SRS4,2004-12-29,2.1,40.209,0.22
SRS4,2005-01-01,2.1,39.134,0.14
SRS4,2005-01-04,1.7,40.618,0.15
SRS4,2005-01-06,1.5,47.455,0.15
SRS4,2005-01-09,1.5,44.383,0.17
SRS4,2005-01-12,1.5,49.970,0.34
SRS4,2005-01-15,2.2,45.691,0.40
SRS4,2005-01-18,2.5,40.952,0.25
SRS4,2005-01-21,2.2,37.531,0.26
SRS4,2005-01-24,3.0,39.074,0.28
SRS4,2005-01-27,3.4,37.951,0.18
SRS4,2005-01-30,4.5,39.633,0.36
SRS4,2005-02-02,4.6,40.084,0.22
SRS4,2005-02-05,4.5,34.232,0.24
SRS4,2005-02-08,4.3,34.180,0.21
SRS4,2005-02-11,11.9,29.356,0.33
SRS4,2005-02-14,12.8,25.278,0.33
SRS4,2005-02-17,11.2,26.324,0.26
SRS4,2005-02-20,8.4,29.045,0.25
SRS4,2005-02-21,7.7,27.713,0.27
SRS4,2005-02-24,6.8,44.165,0.21
SRS4,2005-02-27,7.0,29.867,0.20
SRS4,2005-03-02,8.5,44.276,0.27
SRS4,2005-03-05,7.7,45.133,0.25
SRS4,2005-03-08,6.8,43.348,0.25
SRS4,2005-03-09,7.1,35.009,0.24
SRS4,2005-03-12,7.7,35.950,0.22
SRS4,2005-03-15,8.2,39.721,0.30
SRS4,2005-03-18,8.2,-9999.000,-9999.00
SRS4,2005-03-21,6.6,31.191,0.11
SRS4,2005-03-24,6.4,37.431,0.28
SRS4,2005-03-27,6.4,28.926,0.26
SRS4,2005-03-30,9.1,33.164,0.39
SRS4,2005-04-02,11.2,23.685,0.40
SRS4,2005-04-05,10.7,23.840,0.30
SRS4,2005-04-08,10.3,21.985,0.30
SRS4,2005-04-11,12.5,24.939,0.32
SRS4,2005-04-14,13.8,22.313,0.39
SRS4,2005-04-17,12.8,33.976,0.39
SRS4,2005-04-19,11.5,26.754,0.40
SRS4,2005-04-22,12.3,36.958,0.20
SRS4,2005-04-25,16.8,35.170,0.15
SRS4,2005-04-28,20.9,34.765,0.27
SRS4,2005-05-01,19.3,38.324,0.39
SRS4,2005-05-04,18.9,36.453,0.28
SRS4,2005-05-07,19.3,35.568,0.21
SRS4,2005-05-10,19.0,39.585,0.40
SRS4,2005-05-13,19.0,34.663,0.27
SRS4,2005-05-16,18.4,35.173,0.30
SRS4,2005-05-18,17.6,36.711,0.33
SRS4,2005-05-21,17.0,37.573,0.68
SRS4,2005-05-24,17.3,35.480,0.57
SRS4,2005-05-27,20.7,34.347,0.58
SRS4,2005-05-30,23.6,36.088,0.53
SRS4,2005-06-02,23.2,42.014,0.56
SRS4,2005-06-05,22.2,36.144,0.67
SRS4,2005-06-08,19.1,26.156,0.27
SRS4,2005-06-11,12.8,30.405,0.79
SRS4,2005-06-14,10.4,32.384,0.94
SRS4,2005-06-17,9.1,29.254,0.76
SRS4,2005-06-20,8.3,29.379,0.52
SRS4,2005-06-23,5.8,29.936,0.57
SRS4,2005-06-26,2.9,27.302,0.46
SRS4,2005-06-28,1.8,26.562,0.41
SRS4,2005-07-01,0.7,28.549,0.34
SRS4,2005-07-24,1.0,61.440,0.28
SRS4,2005-07-27,1.0,55.538,0.33
SRS4,2005-07-30,0.9,-9999.000,-9999.00
SRS4,2005-08-02,0.9,58.938,0.14
SRS4,2005-08-05,0.9,57.649,0.32
SRS4,2005-08-08,0.9,47.174,0.30
SRS4,2005-08-11,0.9,59.773,0.24
SRS4,2005-08-14,0.8,63.237,0.18
SRS4,2005-08-17,0.8,-9999.000,0.15
SRS4,2005-08-20,0.6,54.515,0.22
SRS4,2005-08-23,0.5,77.706,0.50
SRS4,2005-08-26,1.9,82.921,0.54
SRS4,2005-08-29,1.5,54.503,0.19
SRS4,2005-09-01,0.4,31.009,0.27
SRS4,2005-09-04,0.3,29.106,0.24
SRS4,2005-09-07,0.3,48.065,0.23
SRS4,2005-09-10,0.3,50.610,0.56
SRS4,2005-09-12,0.3,68.302,0.23
SRS4,2005-09-16,0.3,42.333,0.27
SRS4,2005-09-19,0.3,39.864,0.30
SRS4,2005-09-22,0.3,29.292,0.16
SRS4,2005-09-25,0.2,31.018,0.14
SRS4,2005-09-28,0.3,30.018,0.16
SRS4,2005-10-01,0.3,27.021,0.19
SRS4,2005-10-04,0.3,28.058,0.27
SRS4,2005-10-07,0.3,31.773,0.18
SRS4,2005-10-10,0.2,25.512,0.15
SRS4,2005-10-11,0.2,28.316,0.17
SRS4,2005-10-14,0.3,25.841,0.41
SRS4,2005-10-17,0.3,24.926,0.51
SRS4,2005-10-20,0.3,26.218,0.40
SRS4,2005-10-23,0.3,33.897,0.48
SRS4,2005-10-26,7.7,31.361,-9999.00
SRS4,2005-10-29,1.8,20.496,0.49
SRS4,2005-11-01,1.2,26.586,0.48
SRS4,2005-11-04,0.9,21.870,0.51
SRS4,2005-11-07,0.8,22.036,0.64
SRS4,2005-11-10,0.7,20.301,0.56
SRS4,2005-11-13,0.9,21.270,0.58
SRS4,2005-11-15,0.8,23.197,0.70
SRS4,2005-11-18,1.0,36.041,0.38
SRS4,2005-11-21,1.1,30.223,0.57
SRS4,2005-11-24,1.2,33.773,0.51
SRS4,2005-11-27,1.2,33.122,0.48
SRS4,2005-11-30,1.2,32.692,0.35
SRS4,2005-12-03,1.0,30.097,0.31
SRS4,2005-12-06,1.2,29.309,0.37
SRS4,2005-12-08,1.2,34.147,0.37
SRS4,2006-01-06,1.2,22.584,1.11
SRS4,2006-01-09,1.3,26.800,0.74
SRS4,2006-01-12,1.7,26.719,0.88
SRS4,2006-01-15,1.6,30.170,0.75
SRS4,2006-01-18,1.9,26.835,0.74
SRS4,2006-01-21,2.1,27.194,0.83
SRS4,2006-01-24,1.9,25.939,0.72
SRS4,2006-01-27,1.7,27.123,0.76
SRS4,2006-01-30,1.8,26.031,0.73
SRS4,2006-02-01,2.1,24.859,0.77
SRS4,2006-02-05,2.8,38.707,0.40
SRS4,2006-02-08,2.0,31.857,0.96
SRS4,2006-02-11,1.6,32.996,0.37
SRS4,2006-02-14,1.6,34.654,0.28
SRS4,2006-02-17,1.6,30.740,0.44
SRS4,2006-02-20,1.4,29.627,0.29
SRS4,2006-02-23,1.4,28.393,0.32
SRS4,2006-02-26,1.3,34.847,0.33
SRS4,2006-03-01,1.3,32.257,0.35
SRS4,2006-03-04,1.2,31.450,0.34
SRS4,2006-03-07,1.4,29.424,0.38
SRS4,2006-03-09,1.4,25.966,0.36
SRS4,2006-03-12,1.5,30.295,0.74
SRS4,2006-03-15,1.5,28.201,0.78
SRS4,2006-03-18,1.5,27.083,0.85
SRS4,2006-03-21,1.8,26.403,0.91
SRS4,2006-03-24,2.2,27.082,0.99
SRS4,2006-03-27,2.6,33.054,0.99
SRS4,2006-03-30,2.7,29.283,1.12
SRS4,2006-04-02,4.2,25.493,1.11
SRS4,2006-04-05,5.3,23.630,1.29
SRS4,2006-04-08,6.4,22.956,1.43
SRS4,2006-04-10,8.4,21.270,1.73
SRS4,2006-04-14,8.4,27.076,0.80
SRS4,2006-04-17,8.1,25.516,0.71
SRS4,2006-04-20,11.9,29.301,0.81
SRS4,2006-04-23,14.9,27.946,1.41
SRS4,2006-04-26,14.2,26.606,1.32
SRS4,2006-04-29,15.4,27.718,1.59
SRS4,2006-05-02,13.8,27.297,1.52
SRS4,2006-05-04,13.5,25.071,1.54
SRS4,2006-05-07,16.3,32.559,0.58
SRS4,2006-05-10,20.8,37.900,0.99
SRS4,2006-05-13,20.7,42.668,1.07
SRS4,2006-05-16,21.3,43.739,1.36
SRS4,2006-05-19,18.5,37.291,0.81
SRS4,2006-05-22,17.3,30.476,0.95
SRS4,2006-05-25,16.4,32.445,1.07
SRS4,2006-05-28,16.4,29.759,1.07
SRS4,2006-05-31,14.9,31.602,0.79
SRS4,2006-06-03,13.0,26.454,0.77
SRS4,2006-06-05,11.4,26.545,0.76
SRS4,2006-06-09,10.7,60.472,1.18
SRS4,2006-06-12,9.5,68.457,1.21
SRS4,2006-06-15,8.3,70.176,1.46
SRS4,2006-06-18,6.7,62.649,1.39
SRS4,2006-06-21,5.5,66.520,2.30
SRS4,2006-06-24,4.5,60.848,1.48
SRS4,2006-06-27,4.4,57.741,1.52
SRS4,2006-06-30,4.7,56.663,1.49
SRS4,2006-07-03,3.6,58.185,1.33
SRS4,2006-07-06,2.3,52.459,0.70
SRS4,2006-07-09,1.9,43.989,1.01
SRS4,2006-07-12,1.6,42.231,0.99
SRS4,2006-07-15,1.1,40.483,0.78
SRS4,2006-07-18,0.8,35.040,0.80
SRS4,2006-07-21,0.8,28.301,0.87
SRS4,2006-07-24,0.5,26.402,0.53
SRS4,2006-07-26,0.5,32.313,0.74
SRS4,2006-07-29,0.7,43.973,0.99
SRS4,2006-08-01,0.8,39.802,0.93
SRS4,2006-08-04,0.7,44.782,1.43
SRS4,2006-08-07,0.9,33.366,0.46
SRS4,2006-08-10,1.1,32.012,0.62
SRS4,2006-08-13,1.4,34.716,0.77
SRS4,2006-08-16,1.8,26.899,0.35
SRS4,2006-08-19,1.1,25.412,0.36
SRS4,2006-08-21,1.0,-9999.000,-9999.00
SRS4,2006-08-24,0.9,41.504,0.66
SRS4,2006-08-27,0.9,153.594,7.52
SRS4,2006-08-30,0.8,40.476,0.35
SRS4,2006-09-02,0.7,40.428,0.82
SRS4,2006-09-05,0.7,39.647,0.67
SRS4,2006-09-08,0.7,42.657,0.74
SRS4,2006-09-11,0.1,32.416,0.51
SRS4,2006-09-13,0.4,36.483,0.34
SRS4,2006-09-17,0.3,31.849,0.38
SRS4,2006-09-20,0.3,31.907,0.43
SRS4,2006-09-23,0.3,30.988,0.35
SRS4,2006-09-26,0.3,32.735,0.61
SRS4,2006-09-29,0.3,29.363,0.52
SRS4,2006-10-02,0.4,28.143,0.42
SRS4,2006-10-05,0.8,29.016,0.29
SRS4,2006-10-08,1.0,29.156,0.29
SRS4,2006-10-11,3.3,28.562,0.33
SRS4,2006-10-14,3.8,28.203,0.33
SRS4,2006-10-16,2.8,29.879,0.33
SRS4,2006-10-19,2.2,29.904,0.80
SRS4,2006-10-22,2.9,26.394,0.66
SRS4,2006-10-25,2.7,24.575,0.69
SRS4,2006-10-28,1.8,26.949,0.77
SRS4,2006-10-31,1.8,25.891,0.82
SRS4,2006-11-03,1.8,25.249,0.79
SRS4,2006-11-06,2.1,24.982,0.61
SRS4,2006-11-09,2.0,25.362,0.60
SRS4,2006-11-12,3.5,22.077,0.38
SRS4,2006-11-15,2.8,23.289,0.63
SRS4,2006-11-18,3.0,21.162,0.42
SRS4,2006-11-20,2.1,25.286,0.40
SRS4,2006-11-23,1.9,35.117,0.26
SRS4,2006-11-26,1.7,34.675,0.35
SRS4,2006-11-29,1.6,38.718,0.56
SRS4,2006-12-02,1.7,37.270,0.67
SRS4,2006-12-05,2.3,34.284,0.44
SRS4,2006-12-08,1.9,36.297,0.36
SRS4,2006-12-11,2.3,40.742,0.44
SRS4,2006-12-14,2.3,55.133,1.21
SRS4,2006-12-17,2.2,54.246,1.32
SRS4,2006-12-20,2.3,53.923,0.59
SRS4,2006-12-23,2.2,43.024,0.59
SRS4,2006-12-26,3.4,48.653,0.68
SRS4,2006-12-29,3.1,47.033,0.42
SRS4,2007-01-01,2.8,43.798,0.32
SRS4,2007-01-20,2.8,33.518,0.50
SRS4,2007-01-23,3.5,31.726,0.46
SRS4,2007-01-26,4.7,30.811,0.35
SRS4,2007-01-29,4.6,30.475,0.38
SRS4,2007-02-01,4.5,29.965,0.41
SRS4,2007-02-04,5.8,26.865,0.32
SRS4,2007-02-06,5.0,27.037,0.35
SRS4,2007-02-10,3.6,62.280,1.01
SRS4,2007-02-13,3.4,58.804,0.67
SRS4,2007-02-16,3.3,55.415,0.73
SRS4,2007-02-19,3.4,56.479,1.59
SRS4,2007-02-22,3.8,48.634,0.86
SRS4,2007-02-25,4.4,52.360,0.86
SRS4,2007-02-28,5.3,52.620,1.12
SRS4,2007-03-03,6.4,45.166,1.10
SRS4,2007-03-06,6.9,47.426,1.25
SRS4,2007-03-09,6.6,44.193,1.22
SRS4,2007-03-12,7.7,37.777,1.11
SRS4,2007-03-15,8.6,37.525,0.93
SRS4,2007-03-18,11.1,32.538,1.73
SRS4,2007-03-21,14.5,34.959,1.49
SRS4,2007-03-24,12.4,33.361,0.64
SRS4,2007-03-26,11.0,38.630,0.53
SRS4,2007-03-28,8.8,-9999.000,1.32
SRS4,2007-04-01,10.5,59.583,1.57
SRS4,2007-04-04,11.8,43.400,0.77
SRS4,2007-04-07,13.3,41.450,0.53
SRS4,2007-04-10,14.2,41.170,0.59
SRS4,2007-04-13,10.9,30.921,0.37
SRS4,2007-04-16,7.4,51.335,1.30
SRS4,2007-04-19,5.0,39.061,0.65
SRS4,2007-04-22,5.1,28.253,1.02
SRS4,2007-04-25,4.8,28.635,1.30
SRS4,2007-04-26,4.4,37.956,0.21
SRS4,2007-04-29,4.2,46.370,2.12
SRS4,2007-05-02,5.3,48.614,2.49
SRS4,2007-05-05,8.6,41.726,2.48
SRS4,2007-05-08,10.9,46.982,1.97
SRS4,2007-05-11,11.1,49.372,2.23
SRS4,2007-05-14,18.0,36.408,0.82
SRS4,2007-05-17,20.5,33.409,0.63
SRS4,2007-05-20,19.9,30.076,0.49
SRS4,2007-05-22,16.4,32.030,0.81
SRS4,2007-06-21,4.5,29.395,0.65
SRS4,2007-06-24,3.0,28.422,1.94
SRS4,2007-06-27,2.7,36.948,1.59
SRS4,2007-06-30,2.1,32.769,1.56
SRS4,2007-07-03,1.9,32.458,1.27
SRS4,2007-07-06,2.6,30.436,1.51
SRS4,2007-07-09,20.0,29.711,1.43
SRS4,2007-07-10,1.7,33.710,1.75
SRS4,2007-07-13,1.5,84.844,0.83
SRS4,2007-07-16,1.4,61.336,0.58
SRS4,2007-07-19,1.5,46.022,0.36
SRS4,2007-07-22,1.6,48.884,0.32
SRS4,2007-07-25,1.6,54.836,0.33
SRS4,2007-07-28,1.2,40.024,0.28
SRS4,2007-07-31,1.1,43.315,0.26
SRS4,2007-08-03,2.1,43.971,0.37
SRS4,2007-08-06,2.3,38.839,0.34
SRS4,2007-08-07,0.8,42.299,0.47
SRS4,2007-08-10,1.4,47.282,0.88
SRS4,2007-08-13,1.3,39.350,0.34
SRS4,2007-08-16,1.3,39.940,0.54
SRS4,2007-08-19,1.2,39.662,0.27
SRS4,2007-08-22,1.2,37.565,0.33
SRS4,2007-08-25,1.1,40.676,0.52
SRS4,2007-08-28,1.2,36.955,0.42
SRS4,2007-08-31,1.2,37.283,0.44
SRS4,2007-09-03,1.9,32.282,0.55
SRS4,2007-09-06,1.8,30.325,0.42
SRS4,2007-09-09,1.6,33.095,0.27
SRS4,2007-09-10,1.5,34.760,0.63
SRS4,2007-09-13,2.3,26.842,1.14
SRS4,2007-09-16,2.2,21.651,0.86
SRS4,2007-09-19,2.1,21.370,0.82
SRS4,2007-09-22,2.3,28.030,0.82
SRS4,2007-09-25,2.9,29.135,1.06
SRS4,2007-09-28,2.9,41.325,0.83
SRS4,2007-10-01,6.3,19.966,1.07
SRS4,2007-10-03,2.1,22.439,0.75
SRS4,2007-10-06,4.9,56.186,1.16
SRS4,2007-10-09,3.9,45.959,0.73
SRS4,2007-10-12,3.0,44.144,0.69
SRS4,2007-10-15,3.3,43.975,0.62
SRS4,2007-10-18,2.3,47.919,0.95
SRS4,2007-10-21,2.8,49.676,0.97
SRS4,2007-10-24,2.5,48.649,0.88
SRS4,2007-10-27,2.2,46.354,0.90
SRS4,2007-10-30,2.2,50.051,0.83
SRS4,2007-11-02,1.8,46.181,0.38
SRS4,2007-11-05,1.6,47.271,0.88
SRS4,2007-11-07,1.9,50.718,0.82
SRS4,2007-11-10,4.5,53.825,0.62
SRS4,2007-11-13,4.5,51.574,0.63
SRS4,2007-11-16,5.0,54.354,0.56
SRS4,2007-11-19,5.0,55.346,0.48
SRS4,2007-11-22,2.7,81.219,1.71
SRS4,2007-11-25,4.2,56.063,0.91
SRS4,2007-11-28,6.1,46.095,0.70
SRS4,2007-12-01,5.4,50.005,1.00
SRS4,2007-12-03,4.6,61.242,1.19
SRS4,2007-12-06,3.8,59.137,1.26
SRS4,2007-12-09,4.0,56.145,1.08
SRS4,2007-12-12,3.9,51.552,0.76
SRS4,2007-12-15,3.9,24.634,0.81
SRS4,2007-12-18,4.6,28.283,0.69
SRS4,2007-12-21,5.0,47.068,0.97
SRS4,2007-12-24,6.3,63.203,0.93
SRS4,2007-12-27,9.3,38.326,1.42
SRS4,2007-12-30,12.2,34.629,1.55
SRS4,2008-01-02,11.2,52.042,0.92
SRS4,2008-01-05,7.9,68.283,0.75
SRS4,2008-01-08,8.1,56.923,1.13
SRS4,2008-01-11,10.3,54.199,1.14
SRS4,2008-01-14,12.0,47.832,0.98
SRS4,2008-01-17,11.1,48.315,0.57
SRS4,2008-01-20,11.4,46.356,0.68
SRS4,2008-01-22,10.8,51.743,1.37
SRS4,2008-01-25,11.2,51.560,0.99
SRS4,2008-01-28,12.8,50.457,1.31
SRS4,2008-01-31,13.7,50.124,1.04
SRS4,2008-02-03,14.4,41.748,1.26
SRS4,2008-02-06,14.1,45.618,1.01
SRS4,2008-02-09,15.5,44.308,1.09
SRS4,2008-02-12,15.3,39.257,0.73
SRS4,2008-02-15,14.4,38.779,0.70
SRS4,2008-02-18,14.5,39.527,1.16
SRS4,2008-03-01,14.2,61.064,1.69
SRS4,2008-03-04,13.5,12.442,1.66
SRS4,2008-03-07,15.5,68.179,2.19
SRS4,2008-03-10,19.4,75.310,1.32
SRS4,2008-03-13,18.6,59.393,1.00
SRS4,2008-03-16,19.2,53.825,1.13
SRS4,2008-03-18,19.8,53.143,1.31
SRS4,2008-03-21,19.1,72.351,1.84
SRS4,2008-03-24,19.0,62.986,2.09
SRS4,2008-03-27,17.8,68.741,1.83
SRS4,2008-03-30,16.6,59.605,1.80
SRS4,2008-04-02,16.2,61.664,1.99
SRS4,2008-04-05,16.4,54.516,2.02
SRS4,2008-04-08,17.4,57.810,1.41
SRS4,2008-04-11,14.4,36.977,0.56
SRS4,2008-04-14,11.2,35.762,0.60
SRS4,2008-04-16,9.5,36.645,0.66
SRS4,2008-04-20,8.8,56.381,0.48
SRS4,2008-04-23,12.9,49.270,0.48
SRS4,2008-04-26,16.4,47.765,0.50
SRS4,2008-04-29,15.6,49.173,-9999.00
SRS4,2008-05-02,14.7,44.689,0.43
SRS4,2008-05-05,15.2,42.713,0.54
SRS4,2008-05-08,18.8,35.261,0.75
SRS4,2008-05-11,20.7,40.522,0.76
SRS4,2008-05-14,20.6,39.581,0.58
SRS4,2008-05-17,20.0,40.504,0.67
SRS4,2008-05-20,20.2,35.522,0.64
SRS4,2008-05-23,23.1,38.364,0.61
SRS4,2008-05-26,23.6,37.072,0.60
SRS4,2008-05-27,21.0,40.234,0.99
SRS4,2008-05-30,20.1,37.315,0.51
SRS4,2008-06-02,19.1,38.489,0.52
SRS4,2008-06-05,18.6,39.696,0.65
SRS4,2008-06-08,17.8,37.028,0.57
SRS4,2008-06-11,15.9,35.748,0.65
SRS4,2008-06-12,14.8,37.823,0.57
SRS4,2008-06-15,12.9,-9999.000,-9999.00
SRS4,2008-06-18,12.6,35.023,-9999.00
SRS4,2008-06-21,12.9,29.174,0.75
SRS4,2008-06-24,11.1,32.604,1.60
SRS4,2008-06-27,7.8,30.988,1.44
SRS4,2008-06-30,6.5,38.280,1.48
SRS4,2008-07-02,5.5,39.683,1.66
SRS4,2008-07-05,5.5,32.370,0.45
SRS4,2008-07-08,4.7,29.569,0.36
SRS4,2008-07-11,3.5,33.644,0.42
SRS4,2008-07-14,2.4,25.098,0.34
SRS4,2008-07-17,1.7,28.253,0.44
SRS4,2008-07-20,1.4,26.773,0.40
SRS4,2008-07-23,1.2,28.830,0.60
SRS4,2008-07-26,1.1,26.074,0.49
SRS4,2008-07-29,1.0,33.032,0.48
SRS4,2008-08-01,0.9,32.492,0.51
SRS4,2008-08-03,1.1,34.714,0.54
SRS4,2008-08-07,1.3,14.024,0.94
SRS4,2008-08-10,0.7,28.396,0.69
SRS4,2008-08-13,0.7,36.167,0.69
SRS4,2008-08-16,0.7,18.458,0.80
SRS4,2008-08-19,0.7,25.839,0.85
SRS4,2008-08-22,3.5,20.376,0.79
SRS4,2008-08-25,1.9,20.398,0.64
SRS4,2008-08-28,0.6,13.848,0.43
SRS4,2008-08-31,0.5,13.104,0.62
SRS4,2008-09-03,0.4,25.888,0.56
SRS4,2008-09-06,0.3,27.644,0.57
SRS4,2008-09-09,0.4,22.039,0.64
SRS4,2008-09-12,1.1,27.464,0.65
SRS4,2008-09-15,0.5,15.225,0.58
SRS4,2008-09-18,0.3,19.928,0.69
SRS4,2008-09-21,0.3,17.579,0.67
SRS4,2008-09-24,0.3,18.283,0.70
SRS4,2008-09-25,0.3,16.279,0.48
SRS4,2008-09-28,0.3,15.809,0.23
SRS4,2008-10-01,2.1,17.941,0.22
SRS4,2008-10-04,1.8,14.489,0.24
SRS4,2008-10-07,0.5,15.824,0.22
SRS4,2008-10-10,0.4,20.249,0.24
SRS4,2008-10-13,0.3,20.822,0.17
SRS4,2008-10-16,0.4,21.136,0.20
SRS4,2008-10-19,0.4,18.958,0.19
SRS4,2008-10-21,0.4,20.384,0.22
SRS4,2008-10-24,0.6,24.875,0.19
SRS4,2008-10-27,0.5,23.638,0.14
SRS4,2008-10-30,0.4,23.666,0.12
SRS4,2008-11-02,0.6,23.524,0.15
SRS4,2008-11-05,0.5,21.685,0.14
SRS4,2008-11-08,0.5,23.799,0.13
SRS4,2008-11-11,0.5,18.528,0.15
SRS4,2008-11-14,0.5,23.831,0.12
SRS4,2008-11-16,0.7,28.263,0.17
SRS4,2008-11-20,0.9,27.729,0.24
SRS4,2008-11-23,1.2,25.218,0.18
SRS4,2008-11-26,1.2,25.061,0.14
SRS4,2008-11-29,1.2,38.466,0.15
SRS4,2008-12-02,1.5,59.396,0.58
SRS4,2008-12-03,0.8,39.267,0.32
SRS4,2008-12-06,1.6,24.797,0.19
SRS4,2008-12-09,1.5,28.739,0.20
SRS4,2008-12-12,1.6,25.487,0.14
SRS4,2008-12-15,1.7,26.383,0.12
SRS4,2008-12-18,1.9,22.158,0.15
SRS4,2008-12-21,1.5,32.385,0.14
SRS4,2008-12-24,1.9,28.001,0.15
SRS4,2008-12-27,2.1,31.565,0.17
SRS4,2008-12-30,1.9,30.046,0.17
SRS4,2009-01-02,1.5,30.243,0.27
SRS4,2009-01-05,1.4,32.536,0.21
SRS4,2009-01-07,1.5,24.829,0.30
SRS4,2009-01-10,1.5,87.045,0.44
SRS4,2009-01-13,1.8,75.680,0.30
SRS4,2009-01-16,2.1,91.886,0.29
SRS4,2009-01-19,2.8,91.955,0.26
SRS4,2009-01-22,2.2,95.647,0.27
SRS4,2009-01-25,2.2,96.875,0.22
SRS4,2009-01-28,2.4,74.031,0.24
SRS4,2009-01-31,2.1,78.892,0.29
SRS4,2009-02-03,2.1,53.070,0.22
SRS4,2009-02-04,1.0,64.477,0.22
SRS4,2009-02-07,2.4,82.110,0.24
SRS4,2009-02-10,2.7,80.134,0.26
SRS4,2009-02-13,3.2,76.965,0.34
SRS4,2009-02-16,3.8,71.495,0.27
SRS4,2009-02-19,4.0,-9999.000,-9999.00
SRS4,2009-02-22,3.9,69.244,0.30
SRS4,2009-02-25,3.8,76.928,0.26
SRS4,2009-02-28,4.0,77.229,0.26
SRS4,2009-03-03,6.4,77.282,0.28
SRS4,2009-03-04,7.2,78.930,0.27
SRS4,2009-03-07,8.3,156.150,1.12
SRS4,2009-03-10,8.9,106.843,-9999.00
SRS4,2009-03-13,12.3,95.385,-9999.00
SRS4,2009-03-16,14.5,97.759,0.66
SRS4,2009-03-19,14.9,94.609,0.66
SRS4,2009-03-22,12.9,75.310,0.38
SRS4,2009-03-25,11.4,73.452,0.51
SRS4,2009-03-28,14.0,70.576,0.55
SRS4,2009-03-31,19.9,85.464,0.54
SRS4,2009-04-03,19.6,97.027,0.45
SRS4,2009-04-05,20.9,103.426,0.45
SRS4,2009-04-09,23.0,58.559,1.23
SRS4,2009-04-12,22.2,71.461,1.16
SRS4,2009-04-15,21.4,61.870,1.04
SRS4,2009-04-18,19.8,61.142,0.89
SRS4,2009-04-21,17.8,115.798,0.78
SRS4,2009-04-24,18.2,65.799,0.71
SRS4,2009-04-27,17.7,59.389,0.85
SRS4,2009-04-30,17.4,63.557,0.55
SRS4,2009-05-03,19.1,63.821,0.57
SRS4,2009-05-05,21.6,52.118,0.68
SRS4,2009-05-09,23.7,47.030,1.31
SRS4,2009-05-12,25.6,45.831,1.22
SRS4,2009-05-15,24.7,64.104,1.41
SRS4,2009-05-18,22.5,69.417,1.08
SRS4,2009-05-21,21.6,51.538,0.75
SRS4,2009-05-24,22.0,51.027,0.84
SRS4,2009-05-27,22.0,17.277,0.25
SRS4,2009-05-30,22.0,42.583,0.95
SRS4,2009-06-02,19.2,41.326,0.72
SRS4,2009-06-03,12.9,45.517,0.82
SRS4,2009-06-06,9.7,90.795,1.59
SRS4,2009-06-09,8.3,94.535,1.42
SRS4,2009-06-12,4.8,83.718,1.17
SRS4,2009-06-15,3.7,85.676,0.99
SRS4,2009-06-18,1.9,84.714,0.95
SRS4,2009-06-21,1.3,87.217,1.14
SRS4,2009-06-24,1.2,71.835,0.44
SRS4,2009-06-27,3.0,56.246,0.43
SRS4,2009-06-30,1.6,54.168,0.65
SRS4,2009-07-02,0.9,63.175,0.58
SRS4,2009-07-05,0.7,44.630,0.21
SRS4,2009-07-08,0.6,42.780,0.88
SRS4,2009-07-11,0.7,47.133,0.72
