SITENAME,DATE,SALINITY,TN,TP
TS/Ph4,1998-19-08,1,37.750,1.78
TS/Ph4,1998-21-08,1,35.750,-9999.00
TS/Ph4,1998-23-08,1,38.167,-9999.00
TS/Ph4,1998-25-08,1,38.833,-9999.00
TS/Ph4,1998-27-08,1,36.583,-9999.00
TS/Ph4,1998-29-08,0,33.333,0.12
TS/Ph4,1998-31-08,1,38.833,-9999.00
TS/Ph4,1998-02-09,0,43.750,0.15
TS/Ph4,1998-04-09,0,41.500,0.16
TS/Ph4,1998-06-09,1,34.833,0.14
TS/Ph4,1998-08-09,0,35.583,0.14
TS/Ph4,1998-10-09,0,46.333,0.17
TS/Ph4,1998-12-09,1,72.857,0.41
TS/Ph4,1998-14-09,1,75.000,0.32
TS/Ph4,1998-16-09,1,55.429,0.46
TS/Ph4,1998-18-09,0,42.500,0.20
TS/Ph4,1998-20-09,0,48.929,0.16
TS/Ph4,1998-22-09,0,54.714,0.21
TS/Ph4,1998-24-09,0,62.214,0.23
TS/Ph4,1998-26-09,0,64.429,0.29
TS/Ph4,1998-28-09,0,69.929,0.13
TS/Ph4,1998-30-09,0,72.857,0.21
TS/Ph4,1998-02-10,0,92.857,0.17
TS/Ph4,1998-06-10,0,57.643,0.17
TS/Ph4,1998-11-10,0,29.571,0.20
TS/Ph4,1998-13-10,0,29.286,0.21
TS/Ph4,1998-15-10,0,31.214,-9999.00
TS/Ph4,1998-17-10,0,24.929,0.16
TS/Ph4,1998-19-10,0,22.000,0.17
TS/Ph4,1998-21-10,0,27.214,0.15
TS/Ph4,1998-13-11,0,29.214,-9999.00
TS/Ph4,1998-15-11,0,30.429,-9999.00
TS/Ph4,1998-17-11,0,27.429,-9999.00
TS/Ph4,1998-19-11,0,26.357,-9999.00
TS/Ph4,1998-21-11,0,26.500,-9999.00
TS/Ph4,1998-23-11,0,27.214,-9999.00
TS/Ph4,1998-25-11,0,26.500,-9999.00
TS/Ph4,1998-27-11,0,23.500,-9999.00
TS/Ph4,1998-29-11,0,27.929,-9999.00
TS/Ph4,1998-01-12,0,26.214,-9999.00
TS/Ph4,1998-03-12,0,27.714,-9999.00
TS/Ph4,1998-05-12,0,26.929,-9999.00
TS/Ph4,1998-10-12,1,35.143,0.20
TS/Ph4,1998-12-12,1,42.143,0.43
TS/Ph4,1998-14-12,1,62.429,0.71
TS/Ph4,1998-16-12,1,192.143,2.55
TS/Ph4,1998-18-12,1,87.857,1.27
TS/Ph4,1998-20-12,1,72.143,0.51
TS/Ph4,1998-22-12,1,90.000,1.28
TS/Ph4,1998-24-12,1,149.286,2.63
TS/Ph4,1998-26-12,0,109.286,1.62
TS/Ph4,1998-28-12,1,160.000,4.00
TS/Ph4,1998-30-12,1,187.143,1.31
TS/Ph4,1999-01-01,1,105.000,1.71
TS/Ph4,1999-03-01,0,108.571,1.25
TS/Ph4,1999-05-01,1,74.286,1.13
TS/Ph4,1999-08-01,0,49.185,0.22
TS/Ph4,1999-10-01,0,48.013,0.22
TS/Ph4,1999-12-01,0,39.162,0.18
TS/Ph4,1999-14-01,0,38.760,0.27
TS/Ph4,1999-16-01,0,38.822,0.42
TS/Ph4,1999-18-01,0,39.087,0.38
TS/Ph4,1999-20-01,0,41.524,0.23
TS/Ph4,1999-22-01,0,43.874,0.44
TS/Ph4,1999-24-01,0,43.453,0.18
TS/Ph4,1999-26-01,0,35.572,0.18
TS/Ph4,1999-28-01,0,44.259,0.19
TS/Ph4,1999-30-01,0,44.746,0.21
TS/Ph4,1999-01-02,0,47.344,0.26
TS/Ph4,1999-03-02,0,55.519,0.24
TS/Ph4,1999-05-02,0,54.849,0.20
TS/Ph4,1999-07-02,0,55.553,0.22
TS/Ph4,1999-09-02,0,54.187,0.21
TS/Ph4,1999-17-06,0,54.214,0.27
TS/Ph4,1999-19-06,0,34.643,0.35
TS/Ph4,1999-21-06,0,30.143,0.19
TS/Ph4,1999-27-06,0,27.214,0.93
TS/Ph4,1999-30-06,0,28.000,1.11
TS/Ph4,1999-03-07,0,25.071,0.20
TS/Ph4,1999-06-07,0,26.143,0.97
TS/Ph4,1999-10-07,0,24.643,0.40
TS/Ph4,1999-13-07,0,21.000,0.46
TS/Ph4,1999-16-07,0,22.643,0.54
TS/Ph4,1999-19-07,0,21.000,1.01
TS/Ph4,1999-22-07,0,21.500,0.13
TS/Ph4,1999-25-07,0,24.500,0.14
TS/Ph4,1999-28-07,0,28.000,0.11
TS/Ph4,1999-03-08,0,28.929,0.16
TS/Ph4,1999-06-08,0,19.857,0.22
TS/Ph4,1999-09-08,0,23.143,0.09
TS/Ph4,1999-14-08,0,27.571,0.16
TS/Ph4,1999-17-08,0,41.429,0.18
TS/Ph4,1999-28-08,0,35.934,0.36
TS/Ph4,1999-03-09,0,37.319,0.22
TS/Ph4,1999-20-09,0,31.483,0.19
TS/Ph4,1999-23-09,0,34.969,0.16
TS/Ph4,1999-26-09,0,31.605,0.15
TS/Ph4,1999-29-09,0,35.389,0.13
TS/Ph4,1999-10-10,0,28.163,0.13
TS/Ph4,1999-13-10,0,31.255,0.13
TS/Ph4,1999-16-10,0,35.666,0.38
TS/Ph4,1999-18-10,0,27.631,0.23
TS/Ph4,1999-21-10,0,18.501,0.23
TS/Ph4,1999-24-10,0,37.501,0.28
TS/Ph4,1999-26-10,0,36.279,0.22
TS/Ph4,1999-31-10,0,30.877,0.19
TS/Ph4,1999-03-11,0,28.977,0.17
TS/Ph4,1999-06-11,0,29.412,0.24
TS/Ph4,1999-09-11,0,30.138,0.18
TS/Ph4,1999-12-11,0,29.410,0.16
TS/Ph4,1999-15-11,0,29.148,0.15
TS/Ph4,1999-18-11,0,29.494,0.19
TS/Ph4,1999-21-11,0,30.021,0.21
TS/Ph4,1999-24-11,0,39.775,0.22
TS/Ph4,1999-27-11,0,38.415,0.22
TS/Ph4,1999-30-11,0,28.853,0.32
TS/Ph4,1999-01-12,0,26.104,0.31
TS/Ph4,1999-06-12,0,29.898,0.21
TS/Ph4,1999-09-12,0,33.590,0.19
TS/Ph4,1999-12-12,0,34.385,0.24
TS/Ph4,1999-15-12,0,31.007,0.21
TS/Ph4,1999-18-12,0,30.823,0.19
TS/Ph4,1999-21-12,0,34.953,0.19
TS/Ph4,1999-24-12,0,30.692,0.20
TS/Ph4,1999-27-12,0,34.362,0.19
TS/Ph4,1999-30-12,0,39.647,0.08
TS/Ph4,2000-02-01,0,32.362,0.07
TS/Ph4,2000-05-01,0,34.530,0.10
TS/Ph4,2000-08-01,0,39.868,0.08
TS/Ph4,2000-11-01,0,41.006,0.26
TS/Ph4,2000-12-01,0,41.272,0.06
TS/Ph4,2000-15-01,0,31.935,0.23
TS/Ph4,2000-18-01,0,42.509,0.17
TS/Ph4,2000-21-01,0,47.206,0.19
TS/Ph4,2000-24-01,0,33.151,0.19
TS/Ph4,2000-27-01,0,38.360,0.20
TS/Ph4,2000-30-01,0,36.572,0.16
TS/Ph4,2000-02-02,0,38.719,0.15
TS/Ph4,2000-05-02,0,48.902,0.29
TS/Ph4,2000-08-02,0,57.092,0.18
TS/Ph4,2000-11-02,0,42.620,0.21
TS/Ph4,2000-14-02,0,33.306,0.16
TS/Ph4,2000-17-02,0,31.707,0.18
TS/Ph4,2000-20-02,0,29.775,0.19
TS/Ph4,2000-23-02,0,25.957,0.24
TS/Ph4,2000-25-02,0,22.937,0.16
TS/Ph4,2000-14-07,0,20.207,0.23
TS/Ph4,2000-18-07,0,15.669,0.19
TS/Ph4,2000-21-07,0,14.261,0.20
TS/Ph4,2000-24-07,0,15.170,0.22
TS/Ph4,2000-27-07,0,17.798,0.29
TS/Ph4,2000-30-07,0,24.581,0.32
TS/Ph4,2000-02-08,0,23.464,0.43
TS/Ph4,2000-05-08,0,24.339,0.38
TS/Ph4,2000-08-08,0,18.865,0.40
TS/Ph4,2000-11-08,0,17.664,0.44
TS/Ph4,2000-14-08,0,17.099,0.38
TS/Ph4,2000-17-08,0,15.992,0.21
TS/Ph4,2000-20-08,0,18.836,0.23
TS/Ph4,2000-23-08,0,17.066,0.16
TS/Ph4,2000-03-09,0,32.978,0.23
TS/Ph4,2000-05-09,0,30.324,0.27
TS/Ph4,2000-09-09,0,22.534,0.18
TS/Ph4,2000-12-09,0,22.151,0.19
TS/Ph4,2000-15-09,0,29.959,0.18
TS/Ph4,2000-18-09,0,28.636,0.26
TS/Ph4,2000-21-09,0,33.311,0.17
TS/Ph4,2000-24-09,0,37.827,0.26
TS/Ph4,2000-27-09,0,31.198,0.16
TS/Ph4,2000-30-09,0,33.270,0.17
TS/Ph4,2000-03-10,0,35.798,0.28
TS/Ph4,2000-06-10,0,40.294,0.23
TS/Ph4,2000-09-10,0,39.463,0.26
TS/Ph4,2000-12-10,0,38.414,0.32
TS/Ph4,2000-21-10,0,21.413,0.23
TS/Ph4,2000-24-10,0,23.897,0.17
TS/Ph4,2000-27-10,0,24.598,0.19
TS/Ph4,2000-30-10,0,22.046,0.20
TS/Ph4,2000-01-11,0,27.463,0.23
TS/Ph4,2001-12-07,0,47.050,0.10
TS/Ph4,2001-17-08,0,26.130,0.06
TS/Ph4,2001-20-08,0,30.406,0.11
TS/Ph4,2001-23-08,0,30.734,0.08
TS/Ph4,2001-26-08,0,36.171,0.07
TS/Ph4,2001-29-08,0,29.607,0.12
TS/Ph4,2001-01-09,0,33.423,0.11
TS/Ph4,2001-04-09,0,30.315,0.47
TS/Ph4,2001-07-09,0,26.191,0.20
TS/Ph4,2001-10-09,0,25.016,0.11
TS/Ph4,2001-13-09,0,22.564,0.11
TS/Ph4,2001-16-09,0,30.456,0.41
TS/Ph4,2001-17-09,0,34.131,0.23
TS/Ph4,2001-20-09,0,31.733,0.09
TS/Ph4,2001-23-09,0,31.111,0.12
TS/Ph4,2001-26-09,0,32.485,0.15
TS/Ph4,2001-29-09,0,29.464,0.13
TS/Ph4,2001-02-10,0,34.554,0.19
TS/Ph4,2001-05-10,0,29.415,0.14
TS/Ph4,2001-08-10,0,31.932,0.17
TS/Ph4,2001-11-10,0,28.507,0.18
TS/Ph4,2001-14-10,0,28.820,0.15
TS/Ph4,2001-17-10,0,30.962,0.11
TS/Ph4,2001-18-10,0,27.177,0.17
TS/Ph4,2001-21-10,0,44.037,0.10
TS/Ph4,2001-24-10,0,49.468,0.09
TS/Ph4,2001-27-10,0,43.290,0.11
TS/Ph4,2001-30-10,0,38.680,0.04
TS/Ph4,2001-02-11,0,42.436,0.09
TS/Ph4,2001-05-11,0,38.510,0.08
TS/Ph4,2001-08-11,0,39.308,0.04
TS/Ph4,2001-11-11,0,45.339,0.06
TS/Ph4,2001-14-11,0,44.611,0.09
TS/Ph4,2001-17-11,0,33.631,0.08
TS/Ph4,2001-20-11,0,37.498,0.07
TS/Ph4,2001-23-11,0,27.926,0.06
TS/Ph4,2001-26-11,0,39.019,0.06
TS/Ph4,2001-28-11,0,34.665,0.07
TS/Ph4,2001-02-12,0,46.277,0.06
TS/Ph4,2001-05-12,0,40.295,0.05
TS/Ph4,2001-08-12,0,41.337,0.09
TS/Ph4,2001-11-12,0,57.099,0.13
TS/Ph4,2001-14-12,0,45.901,0.07
TS/Ph4,2001-17-12,0,44.985,0.07
TS/Ph4,2001-20-12,0,50.143,0.08
TS/Ph4,2001-23-12,0,45.774,0.12
TS/Ph4,2001-26-12,0,47.385,0.12
TS/Ph4,2001-29-12,0,49.397,0.16
TS/Ph4,2002-01-01,0,45.053,0.10
TS/Ph4,2002-04-01,0,41.807,0.15
TS/Ph4,2002-07-01,0,44.287,0.12
TS/Ph4,2002-09-01,0,42.418,0.21
TS/Ph4,2002-12-01,0,27.238,0.07
TS/Ph4,2002-15-01,0,18.791,0.04
TS/Ph4,2002-18-01,0,17.217,0.06
TS/Ph4,2002-21-01,0,15.482,0.04
TS/Ph4,2002-24-01,0,20.968,0.07
TS/Ph4,2002-25-01,0,21.592,0.14
TS/Ph4,2002-07-06,0,22.506,0.15
TS/Ph4,2002-10-06,0,32.837,0.24
TS/Ph4,2002-13-06,0,17.507,0.22
TS/Ph4,2002-16-06,0,36.584,-9999.00
TS/Ph4,2002-19-06,0,26.402,0.19
TS/Ph4,2002-22-06,0,26.842,0.09
TS/Ph4,2002-25-06,0,21.715,0.32
TS/Ph4,2002-27-06,0,21.754,0.32
TS/Ph4,2002-30-06,0,29.358,0.51
TS/Ph4,2002-03-07,0,24.642,0.16
TS/Ph4,2002-06-07,0,26.854,0.07
TS/Ph4,2002-09-07,0,23.687,0.05
TS/Ph4,2002-12-07,0,22.010,0.07
TS/Ph4,2002-15-07,0,32.856,0.09
TS/Ph4,2002-18-07,0,27.888,0.04
TS/Ph4,2002-21-07,0,23.231,0.06
TS/Ph4,2002-23-07,0,23.286,0.23
TS/Ph4,2002-26-07,0,29.483,-9999.00
TS/Ph4,2002-29-07,0,25.770,-9999.00
TS/Ph4,2002-01-08,0,28.768,-9999.00
TS/Ph4,2002-04-08,0,29.073,-9999.00
TS/Ph4,2002-07-08,0,25.633,0.06
TS/Ph4,2002-10-08,0,28.224,0.06
TS/Ph4,2002-13-08,0,31.917,0.07
TS/Ph4,2002-16-08,0,31.867,-9999.00
TS/Ph4,2002-18-08,0,27.847,0.28
TS/Ph4,2002-28-08,0,42.424,0.04
TS/Ph4,2002-31-08,0,30.848,0.03
TS/Ph4,2002-03-09,0,35.245,0.03
TS/Ph4,2002-06-09,0,32.681,0.03
TS/Ph4,2002-09-09,0,41.748,0.02
TS/Ph4,2002-12-09,0,41.276,0.03
TS/Ph4,2002-15-09,0,34.344,0.17
TS/Ph4,2002-18-09,0,43.465,0.02
TS/Ph4,2002-19-09,0,33.566,0.02
TS/Ph4,2002-22-09,0,35.465,0.04
TS/Ph4,2002-25-09,0,37.425,0.03
TS/Ph4,2002-28-09,0,32.686,0.03
TS/Ph4,2002-01-10,0,35.106,0.03
TS/Ph4,2002-04-10,0,30.441,0.04
TS/Ph4,2002-07-10,0,29.992,0.05
TS/Ph4,2002-10-10,0,36.824,0.14
TS/Ph4,2002-13-10,0,25.903,0.05
TS/Ph4,2002-16-10,0,28.355,0.04
TS/Ph4,2002-19-10,0,32.151,0.08
TS/Ph4,2002-22-10,0,29.164,0.14
TS/Ph4,2002-24-10,0,34.140,0.26
TS/Ph4,2002-27-10,0,69.528,0.13
TS/Ph4,2002-30-10,0,92.329,0.12
TS/Ph4,2002-02-11,0,122.461,0.11
TS/Ph4,2002-05-11,0,91.518,0.11
TS/Ph4,2002-08-11,0,102.853,0.14
TS/Ph4,2002-11-11,0,82.154,0.20
TS/Ph4,2002-14-11,0,67.921,-9999.00
TS/Ph4,2002-17-11,0,65.043,0.18
TS/Ph4,2002-20-11,0,64.062,0.20
TS/Ph4,2002-22-11,0,75.707,0.11
TS/Ph4,2002-15-12,0,45.402,0.10
TS/Ph4,2002-18-12,0,46.419,0.07
TS/Ph4,2002-21-12,0,40.951,0.07
TS/Ph4,2002-24-12,0,46.040,0.08
TS/Ph4,2002-27-12,0,45.644,0.12
TS/Ph4,2002-30-12,0,68.002,0.09
TS/Ph4,2003-02-01,0,33.576,0.09
TS/Ph4,2003-05-01,0,50.254,0.07
TS/Ph4,2003-08-01,0,54.536,0.06
TS/Ph4,2003-11-01,0,44.959,0.05
TS/Ph4,2003-14-01,0,40.302,0.09
TS/Ph4,2003-17-01,0,56.061,-9999.00
TS/Ph4,2003-30-03,0,85.750,0.11
TS/Ph4,2003-02-04,0,35.339,0.07
TS/Ph4,2003-04-04,0,-9999.000,0.11
TS/Ph4,2003-07-04,0,24.194,0.05
TS/Ph4,2003-10-04,0,26.352,0.08
TS/Ph4,2003-13-04,0,32.925,0.06
TS/Ph4,2003-16-04,0,48.861,-9999.00
TS/Ph4,2003-19-04,0,30.696,0.10
TS/Ph4,2003-22-04,0,24.387,0.12
TS/Ph4,2003-28-04,0,29.799,0.26
TS/Ph4,2003-01-05,0,26.560,0.12
TS/Ph4,2003-04-05,0,24.748,0.09
TS/Ph4,2003-05-05,0,23.823,0.11
TS/Ph4,2003-08-05,0,24.429,0.06
TS/Ph4,2003-11-05,0,26.348,0.07
TS/Ph4,2003-14-05,0,15.006,0.06
TS/Ph4,2003-17-05,0,27.110,0.08
TS/Ph4,2003-20-05,0,36.151,0.12
TS/Ph4,2003-23-05,0,22.222,0.13
TS/Ph4,2003-26-05,0,16.260,0.12
TS/Ph4,2003-29-05,0,18.079,0.09
TS/Ph4,2003-01-06,0,23.022,0.09
TS/Ph4,2003-04-06,0,20.730,0.10
TS/Ph4,2003-07-06,0,26.342,0.10
TS/Ph4,2003-10-06,0,33.007,0.10
TS/Ph4,2003-12-06,0,29.589,0.14
TS/Ph4,2003-15-06,0,26.987,0.17
TS/Ph4,2003-18-06,0,33.492,0.13
TS/Ph4,2003-21-06,0,32.485,0.11
TS/Ph4,2003-24-06,0,25.610,0.17
TS/Ph4,2003-27-06,0,39.699,0.14
TS/Ph4,2003-30-06,0,44.565,0.15
TS/Ph4,2003-03-07,0,36.749,0.17
TS/Ph4,2003-06-07,0,39.060,0.23
TS/Ph4,2003-09-07,0,21.858,0.11
TS/Ph4,2003-12-07,0,20.766,0.12
TS/Ph4,2003-15-07,0,23.727,0.12
TS/Ph4,2003-18-07,0,19.341,0.13
TS/Ph4,2003-21-07,0,24.394,0.21
TS/Ph4,2003-24-07,0,24.892,0.25
TS/Ph4,2003-25-07,0,34.721,0.36
TS/Ph4,2003-28-07,0,60.045,0.18
TS/Ph4,2003-31-07,0,37.753,0.09
TS/Ph4,2003-03-08,0,36.729,0.07
TS/Ph4,2003-06-08,0,35.697,0.09
TS/Ph4,2003-09-08,0,30.981,0.04
TS/Ph4,2003-12-08,0,39.773,0.08
TS/Ph4,2003-15-08,0,39.762,0.07
TS/Ph4,2003-18-08,0,41.058,0.05
TS/Ph4,2003-21-08,0,42.938,0.09
TS/Ph4,2003-24-08,0,38.006,0.08
TS/Ph4,2003-27-08,0,46.825,0.05
TS/Ph4,2003-30-08,0,29.856,-9999.00
TS/Ph4,2003-02-09,0,25.896,-9999.00
TS/Ph4,2003-05-09,0,28.588,0.04
TS/Ph4,2003-08-09,0,19.507,-9999.00
TS/Ph4,2003-11-09,0,28.641,-9999.00
TS/Ph4,2003-14-09,0,22.201,0.03
TS/Ph4,2003-15-09,0,24.917,-9999.00
TS/Ph4,2003-18-09,0,29.096,0.11
TS/Ph4,2003-21-09,0,24.269,0.06
TS/Ph4,2003-24-09,0,28.243,0.06
TS/Ph4,2003-27-09,0,31.254,0.06
TS/Ph4,2003-30-09,0,29.437,0.07
TS/Ph4,2003-03-10,0,29.002,0.05
TS/Ph4,2003-06-10,0,33.810,0.08
TS/Ph4,2003-09-10,0,32.708,0.04
TS/Ph4,2003-12-10,0,27.545,0.15
TS/Ph4,2003-15-10,0,23.789,0.08
TS/Ph4,2003-18-10,0,25.902,0.04
TS/Ph4,2003-20-10,0,22.391,0.07
TS/Ph4,2003-01-11,0,24.734,0.03
TS/Ph4,2003-04-11,0,23.254,0.17
TS/Ph4,2003-07-11,0,47.124,0.10
TS/Ph4,2003-10-11,0,28.474,0.20
TS/Ph4,2003-13-11,0,27.522,0.11
TS/Ph4,2003-16-11,0,28.028,0.12
TS/Ph4,2003-17-11,0,26.376,-9999.00
TS/Ph4,2003-20-11,0,26.670,0.10
TS/Ph4,2003-23-11,0,24.992,0.06
TS/Ph4,2003-26-11,0,23.726,0.07
TS/Ph4,2003-29-11,0,24.856,0.05
TS/Ph4,2003-02-12,0,23.536,0.05
TS/Ph4,2003-05-12,0,27.788,0.05
TS/Ph4,2003-08-12,0,23.422,0.07
TS/Ph4,2003-11-12,0,24.761,0.08
TS/Ph4,2003-14-12,0,23.220,0.08
TS/Ph4,2003-15-12,0,27.361,-9999.00
TS/Ph4,2003-18-12,0,27.085,0.11
TS/Ph4,2003-21-12,0,29.803,0.14
TS/Ph4,2003-24-12,0,26.646,0.08
TS/Ph4,2003-27-12,0,23.725,0.07
TS/Ph4,2003-30-12,0,26.411,0.07
TS/Ph4,2004-02-01,0,23.420,0.07
TS/Ph4,2004-05-01,0,31.097,0.07
TS/Ph4,2004-07-01,0,31.044,0.10
TS/Ph4,2004-27-07,0,49.011,1.31
TS/Ph4,2004-28-07,0,28.699,0.50
TS/Ph4,2004-31-07,0,21.026,0.14
TS/Ph4,2004-03-08,0,25.752,0.11
TS/Ph4,2004-06-08,0,24.684,
TS/Ph4,2004-09-08,0,25.014,0.34
TS/Ph4,2004-12-08,0,16.260,0.36
TS/Ph4,2004-15-08,0,42.452,0.20
TS/Ph4,2004-17-08,0,30.708,0.29
TS/Ph4,2004-21-08,0,22.770,0.07
TS/Ph4,2004-24-08,0,20.455,0.08
TS/Ph4,2004-27-08,0,22.119,0.07
TS/Ph4,2004-30-08,0,26.624,0.07
TS/Ph4,2004-02-09,0,20.155,0.06
TS/Ph4,2004-05-09,0,24.302,0.09
TS/Ph4,2004-08-09,0,24.754,0.08
TS/Ph4,2004-11-09,0,22.707,0.09
TS/Ph4,2004-14-09,0,26.538,0.10
TS/Ph4,2004-17-09,0,26.917,0.10
TS/Ph4,2004-20-09,0,28.121,0.10
TS/Ph4,2004-21-09,0,26.998,0.14
TS/Ph4,2004-28-10,0,23.260,0.13
TS/Ph4,2004-31-10,0,21.326,0.08
TS/Ph4,2004-03-11,0,19.705,0.09
TS/Ph4,2004-06-11,0,18.291,
TS/Ph4,2004-09-11,0,19.772,0.10
TS/Ph4,2004-12-11,0,19.760,0.10
TS/Ph4,2004-15-11,0,23.850,0.11
TS/Ph4,2004-18-11,0,25.924,0.09
TS/Ph4,2004-21-11,0,26.740,0.14
TS/Ph4,2004-24-11,0,26.900,0.11
TS/Ph4,2004-27-11,0,27.056,0.12
TS/Ph4,2004-30-11,0,29.041,0.09
TS/Ph4,2004-03-12,0,28.453,0.10
TS/Ph4,2004-06-12,0,28.129,0.09
TS/Ph4,2004-09-12,0,26.893,0.11
TS/Ph4,2004-12-12,0,25.319,0.13
TS/Ph4,2004-15-12,0,24.816,0.12
TS/Ph4,2005-11-06,0,22.030,0.19
TS/Ph4,2005-14-06,0,29.505,0.16
TS/Ph4,2005-17-06,0,35.399,0.17
TS/Ph4,2005-20-06,0,28.794,0.12
TS/Ph4,2005-23-06,0,27.996,0.08
TS/Ph4,2005-26-06,0,24.402,0.08
TS/Ph4,2005-29-06,0,27.100,0.06
TS/Ph4,2005-02-07,0,15.373,0.08
TS/Ph4,2005-05-07,0,20.137,0.09
TS/Ph4,2005-08-07,0,25.052,0.11
TS/Ph4,2005-11-07,0,33.314,0.07
TS/Ph4,2005-14-07,0,27.935,0.17
TS/Ph4,2005-17-07,0,20.406,0.13
TS/Ph4,2005-20-07,0,29.519,0.22
TS/Ph4,2005-23-07,0,37.780,0.10
TS/Ph4,2005-26-07,0,26.552,0.12
TS/Ph4,2005-29-07,0,65.256,0.21
TS/Ph4,2005-01-08,0,51.446,0.09
TS/Ph4,2005-04-08,0,45.996,0.09
TS/Ph4,2005-07-08,0,50.329,0.10
TS/Ph4,2005-10-08,0,58.511,0.10
TS/Ph4,2005-13-08,0,65.384,0.11
TS/Ph4,2005-16-08,0,63.736,0.14
TS/Ph4,2005-17-08,0,94.962,0.14
TS/Ph4,2005-20-08,0,45.748,0.06
TS/Ph4,2005-23-08,0,48.525,0.07
TS/Ph4,2005-26-08,0,62.674,0.05
TS/Ph4,2005-29-08,0,64.871,0.10
TS/Ph4,2005-31-08,0,50.035,0.08
TS/Ph4,2005-03-09,0,35.791,0.13
TS/Ph4,2005-06-09,0,38.225,0.36
TS/Ph4,2005-09-09,0,30.645,0.20
TS/Ph4,2005-12-09,0,47.591,0.09
TS/Ph4,2005-14-09,0,33.118,0.09
TS/Ph4,2005-17-09,0,34.137,0.10
TS/Ph4,2005-20-09,0,31.952,0.14
TS/Ph4,2005-23-09,0,55.078,
